Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
38912996 ,    281.49 K ,    27.0 % ,    97.861 kPa
38916000 ,    281.49 K ,    27.0 % ,    97.861 kPa
38919005 ,    281.49 K ,    27.0 % ,    97.861 kPa
38922010 ,    281.50 K ,    27.0 % ,    97.862 kPa
38925015 ,    281.50 K ,    27.0 % ,    97.861 kPa
38928019 ,    281.50 K ,    27.0 % ,    97.861 kPa
38931023 ,    281.50 K ,    27.0 % ,    97.862 kPa
38934029 ,    281.50 K ,    27.0 % ,    97.862 kPa
38937033 ,    281.51 K ,    27.0 % ,    97.861 kPa
38940038 ,    281.51 K ,    27.0 % ,    97.865 kPa
38943042 ,    281.51 K ,    27.0 % ,    97.867 kPa
38946046 ,    281.51 K ,    27.0 % ,    97.867 kPa
38949052 ,    281.51 K ,    27.0 % ,    97.867 kPa
38952056 ,    281.52 K ,    27.0 % ,    97.863 kPa
38955061 ,    281.51 K ,    27.0 % ,    97.861 kPa
38958065 ,    281.51 K ,    27.0 % ,    97.861 kPa
38961070 ,    281.51 K ,    27.0 % ,    97.861 kPa
38964075 ,    281.52 K ,    27.0 % ,    97.869 kPa
38967079 ,    281.52 K ,    27.0 % ,    97.864 kPa
38970084 ,    281.52 K ,    27.0 % ,    97.863 kPa
38973088 ,    281.52 K ,    27.0 % ,    97.863 kPa
38976094 ,    281.53 K ,    27.0 % ,    97.862 kPa
38979098 ,    281.52 K ,    27.0 % ,    97.869 kPa
38982103 ,    281.53 K ,    27.0 % ,    97.865 kPa
38985107 ,    281.53 K ,    27.0 % ,    97.862 kPa
38988111 ,    281.53 K ,    27.0 % ,    97.864 kPa
38991117 ,    281.53 K ,    27.0 % ,    97.868 kPa
38994121 ,    281.53 K ,    27.0 % ,    97.863 kPa
38997126 ,    281.53 K ,    27.0 % ,    97.871 kPa
39000130 ,    281.53 K ,    27.0 % ,    97.870 kPa
39003134 ,    281.53 K ,    27.0 % ,    97.870 kPa
39006140 ,    281.54 K ,    27.0 % ,    97.871 kPa
39009144 ,    281.54 K ,    27.0 % ,    97.872 kPa
39012149 ,    281.54 K ,    27.0 % ,    97.871 kPa
39015153 ,    281.54 K ,    27.0 % ,    97.871 kPa
39018159 ,    281.55 K ,    27.0 % ,    97.866 kPa
39021163 ,    281.55 K ,    27.0 % ,    97.865 kPa
39024167 ,    281.54 K ,    27.0 % ,    97.870 kPa
39027172 ,    281.54 K ,    27.0 % ,    97.870 kPa
39030176 ,    281.55 K ,    27.0 % ,    97.863 kPa
39033182 ,    281.55 K ,    27.0 % ,    97.865 kPa
39036186 ,    281.56 K ,    27.0 % ,    97.877 kPa
39039191 ,    281.55 K ,    27.0 % ,    97.863 kPa
39042195 ,    281.55 K ,    27.0 % ,    97.863 kPa
39045199 ,    281.55 K ,    27.0 % ,    97.863 kPa
39048205 ,    281.55 K ,    27.0 % ,    97.863 kPa
39051209 ,    281.55 K ,    27.0 % ,    97.863 kPa
39054214 ,    281.56 K ,    27.0 % ,    97.865 kPa
39057218 ,    281.56 K ,    27.0 % ,    97.865 kPa
39060222 ,    281.56 K ,    27.0 % ,    97.865 kPa
39063228 ,    281.56 K ,    27.0 % ,    97.865 kPa
39066232 ,    281.56 K ,    27.0 % ,    97.865 kPa
39069237 ,    281.56 K ,    27.0 % ,    97.865 kPa
39072241 ,    281.56 K ,    27.0 % ,    97.865 kPa
39075247 ,    281.56 K ,    27.0 % ,    97.865 kPa
39078251 ,    281.56 K ,    27.0 % ,    97.865 kPa
39081255 ,    281.57 K ,    27.0 % ,    97.868 kPa
39084260 ,    281.57 K ,    27.0 % ,    97.868 kPa
39087264 ,    281.57 K ,    27.0 % ,    97.868 kPa
39090270 ,    281.57 K ,    27.0 % ,    97.868 kPa
39093274 ,    281.57 K ,    27.0 % ,    97.868 kPa
39096279 ,    281.58 K ,    27.0 % ,    97.867 kPa
39099283 ,    281.58 K ,    27.0 % ,    97.862 kPa
39102287 ,    281.59 K ,    27.0 % ,    97.871 kPa
39105293 ,    281.58 K ,    27.0 % ,    97.865 kPa
39108297 ,    281.59 K ,    27.0 % ,    97.869 kPa
39111302 ,    281.59 K ,    27.0 % ,    97.869 kPa
39114306 ,    281.59 K ,    27.0 % ,    97.869 kPa
39117312 ,    281.59 K ,    27.0 % ,    97.869 kPa
39120316 ,    281.59 K ,    27.0 % ,    97.869 kPa
39123320 ,    281.59 K ,    27.0 % ,    97.869 kPa
39126325 ,    281.59 K ,    27.0 % ,    97.869 kPa
39129329 ,    281.59 K ,    27.0 % ,    97.868 kPa
39132335 ,    281.60 K ,    27.0 % ,    97.870 kPa
39135339 ,    281.60 K ,    27.0 % ,    97.865 kPa
39138343 ,    281.60 K ,    27.0 % ,    97.868 kPa
39141348 ,    281.60 K ,    27.0 % ,    97.867 kPa
39144352 ,    281.60 K ,    27.0 % ,    97.867 kPa
39147358 ,    281.60 K ,    27.0 % ,    97.868 kPa
39150362 ,    281.60 K ,    27.0 % ,    97.863 kPa
39153367 ,    281.60 K ,    27.0 % ,    97.863 kPa
39156371 ,    281.61 K ,    27.0 % ,    97.864 kPa
39159375 ,    281.61 K ,    27.0 % ,    97.867 kPa
39162381 ,    281.61 K ,    27.0 % ,    97.861 kPa
39165385 ,    281.61 K ,    27.0 % ,    97.867 kPa
39168390 ,    281.61 K ,    27.0 % ,    97.866 kPa
39171394 ,    281.61 K ,    27.0 % ,    97.866 kPa
39174400 ,    281.61 K ,    27.0 % ,    97.866 kPa
39177404 ,    281.61 K ,    27.0 % ,    97.866 kPa
39180408 ,    281.61 K ,    27.0 % ,    97.866 kPa
39183413 ,    281.63 K ,    27.0 % ,    97.870 kPa
39186417 ,    281.62 K ,    27.0 % ,    97.864 kPa
39189423 ,    281.62 K ,    27.0 % ,    97.863 kPa
39192427 ,    281.62 K ,    27.0 % ,    97.864 kPa
39195431 ,    281.62 K ,    27.0 % ,    97.863 kPa
39198436 ,    281.63 K ,    27.0 % ,    97.865 kPa
39201440 ,    281.62 K ,    27.0 % ,    97.860 kPa
39204446 ,    281.62 K ,    27.0 % ,    97.861 kPa
39207450 ,    281.62 K ,    27.0 % ,    97.861 kPa
39210455 ,    281.62 K ,    27.0 % ,    97.861 kPa
39213459 ,    281.62 K ,    27.0 % ,    97.861 kPa
39216464 ,    281.63 K ,    27.0 % ,    97.865 kPa
39219469 ,    281.63 K ,    27.0 % ,    97.864 kPa
39222473 ,    281.63 K ,    27.0 % ,    97.865 kPa
39225478 ,    281.63 K ,    27.0 % ,    97.864 kPa
39228482 ,    281.63 K ,    27.0 % ,    97.864 kPa
39231488 ,    281.63 K ,    27.0 % ,    97.864 kPa
39234492 ,    281.65 K ,    27.0 % ,    97.864 kPa
39237496 ,    281.63 K ,    27.0 % ,    97.871 kPa
39240501 ,    281.63 K ,    27.0 % ,    97.870 kPa
39243505 ,    281.63 K ,    27.0 % ,    97.870 kPa
39246511 ,    281.64 K ,    27.0 % ,    97.863 kPa
39249515 ,    281.65 K ,    27.0 % ,    97.868 kPa
39252519 ,    281.65 K ,    27.0 % ,    97.868 kPa
39255524 ,    281.65 K ,    27.0 % ,    97.867 kPa
39258529 ,    281.65 K ,    27.0 % ,    97.867 kPa
39261534 ,    281.65 K ,    27.0 % ,    97.867 kPa
39264538 ,    281.66 K ,    27.0 % ,    97.868 kPa
39267543 ,    281.65 K ,    27.0 % ,    97.865 kPa
39270547 ,    281.65 K ,    27.0 % ,    97.865 kPa
39273552 ,    281.66 K ,    27.0 % ,    97.868 kPa
39276557 ,    281.66 K ,    27.0 % ,    97.864 kPa
39279561 ,    281.66 K ,    27.0 % ,    97.867 kPa
39282566 ,    281.66 K ,    27.0 % ,    97.867 kPa
39285570 ,    281.66 K ,    27.0 % ,    97.867 kPa
39288576 ,    281.66 K ,    27.0 % ,    97.867 kPa
39291580 ,    281.66 K ,    27.0 % ,    97.866 kPa
39294584 ,    281.66 K ,    27.0 % ,    97.866 kPa
39297589 ,    281.66 K ,    27.0 % ,    97.866 kPa
39300594 ,    281.67 K ,    27.0 % ,    97.862 kPa
39303599 ,    281.66 K ,    27.0 % ,    97.869 kPa
39306603 ,    281.66 K ,    27.0 % ,    97.868 kPa
39309607 ,    281.68 K ,    27.0 % ,    97.874 kPa
39312612 ,    281.68 K ,    27.0 % ,    97.869 kPa
39315617 ,    281.68 K ,    27.0 % ,    97.869 kPa
39318622 ,    281.68 K ,    27.0 % ,    97.869 kPa
39321626 ,    281.68 K ,    27.0 % ,    97.869 kPa
39324631 ,    281.68 K ,    27.0 % ,    97.869 kPa
39327635 ,    281.68 K ,    27.0 % ,    97.869 kPa
39330640 ,    281.69 K ,    27.0 % ,    97.865 kPa
39333645 ,    281.68 K ,    27.0 % ,    97.859 kPa
39336649 ,    281.68 K ,    27.0 % ,    97.859 kPa
39339654 ,    281.68 K ,    27.0 % ,    97.859 kPa
39342659 ,    281.69 K ,    27.0 % ,    97.871 kPa
39345664 ,    281.70 K ,    27.0 % ,    97.862 kPa
39348668 ,    281.70 K ,    27.0 % ,    97.868 kPa
39351672 ,    281.70 K ,    27.0 % ,    97.867 kPa
39354677 ,    281.70 K ,    27.0 % ,    97.867 kPa
39357682 ,    281.70 K ,    27.0 % ,    97.865 kPa
39360687 ,    281.70 K ,    27.0 % ,    97.868 kPa
39363691 ,    281.70 K ,    27.0 % ,    97.867 kPa
39366695 ,    281.70 K ,    27.0 % ,    97.862 kPa
39369700 ,    281.70 K ,    27.0 % ,    97.863 kPa
39372705 ,    281.70 K ,    27.0 % ,    97.868 kPa
39375710 ,    281.71 K ,    27.0 % ,    97.869 kPa
39378714 ,    281.71 K ,    27.0 % ,    97.870 kPa
39381719 ,    281.71 K ,    27.0 % ,    97.869 kPa
39384723 ,    281.71 K ,    27.0 % ,    97.868 kPa
39387728 ,    281.71 K ,    27.0 % ,    97.868 kPa
39390733 ,    281.71 K ,    27.0 % ,    97.868 kPa
39393737 ,    281.72 K ,    27.0 % ,    97.867 kPa
39396742 ,    281.72 K ,    27.0 % ,    97.867 kPa
39399747 ,    281.72 K ,    27.0 % ,    97.867 kPa
39402752 ,    281.72 K ,    27.0 % ,    97.867 kPa
39405756 ,    281.72 K ,    27.0 % ,    97.868 kPa
39408760 ,    281.72 K ,    27.0 % ,    97.868 kPa
39411765 ,    281.72 K ,    27.0 % ,    97.868 kPa
39414770 ,    281.72 K ,    27.0 % ,    97.871 kPa
39417775 ,    281.72 K ,    27.0 % ,    97.871 kPa
39420779 ,    281.72 K ,    27.0 % ,    97.871 kPa
39423783 ,    281.73 K ,    27.0 % ,    97.866 kPa
39426788 ,    281.75 K ,    27.0 % ,    97.878 kPa
39429793 ,    281.74 K ,    27.0 % ,    97.877 kPa
39432798 ,    281.74 K ,    27.0 % ,    97.876 kPa
39435802 ,    281.74 K ,    27.0 % ,    97.876 kPa
39438807 ,    281.74 K ,    27.0 % ,    97.876 kPa
39441812 ,    281.74 K ,    27.0 % ,    97.876 kPa
39444816 ,    281.74 K ,    27.0 % ,    97.868 kPa
39447821 ,    281.74 K ,    27.0 % ,    97.869 kPa
39450825 ,    281.74 K ,    27.0 % ,    97.869 kPa
39453830 ,    281.74 K ,    27.0 % ,    97.869 kPa
39456835 ,    281.74 K ,    27.0 % ,    97.869 kPa
39459840 ,    281.74 K ,    27.0 % ,    97.870 kPa
39462844 ,    281.74 K ,    27.0 % ,    97.869 kPa
39465848 ,    281.74 K ,    27.0 % ,    97.869 kPa
39468853 ,    281.74 K ,    27.0 % ,    97.869 kPa
39471858 ,    281.75 K ,    27.0 % ,    97.870 kPa
39474863 ,    281.75 K ,    27.0 % ,    97.868 kPa
39477867 ,    281.75 K ,    27.0 % ,    97.868 kPa
39480871 ,    281.75 K ,    27.0 % ,    97.868 kPa
39483877 ,    281.75 K ,    27.0 % ,    97.868 kPa
39486881 ,    281.75 K ,    26.9 % ,    97.868 kPa
39489886 ,    281.75 K ,    27.0 % ,    97.868 kPa
39492890 ,    281.75 K ,    27.0 % ,    97.867 kPa
39495895 ,    281.75 K ,    26.9 % ,    97.867 kPa
39498900 ,    281.75 K ,    27.0 % ,    97.868 kPa
39501904 ,    281.75 K ,    27.0 % ,    97.867 kPa
39504909 ,    281.75 K ,    27.0 % ,    97.867 kPa
39507913 ,    281.76 K ,    27.0 % ,    97.868 kPa
39510918 ,    281.76 K ,    27.0 % ,    97.867 kPa
39513923 ,    281.76 K ,    27.0 % ,    97.867 kPa
39516928 ,    281.76 K ,    27.0 % ,    97.867 kPa
39519932 ,    281.76 K ,    27.0 % ,    97.867 kPa
39522936 ,    281.76 K ,    27.0 % ,    97.868 kPa
39525942 ,    281.77 K ,    27.0 % ,    97.868 kPa
39528946 ,    281.77 K ,    27.0 % ,    97.867 kPa
39531951 ,    281.77 K ,    27.0 % ,    97.868 kPa
39534955 ,    281.77 K ,    26.9 % ,    97.867 kPa
39537959 ,    281.77 K ,    26.9 % ,    97.868 kPa
39540965 ,    281.77 K ,    27.0 % ,    97.868 kPa
39543969 ,    281.77 K ,    27.0 % ,    97.868 kPa
39546974 ,    281.77 K ,    27.0 % ,    97.868 kPa
39549978 ,    281.77 K ,    27.0 % ,    97.868 kPa
39552983 ,    281.77 K ,    26.9 % ,    97.869 kPa
39555988 ,    281.77 K ,    27.0 % ,    97.869 kPa
39558992 ,    281.78 K ,    27.0 % ,    97.869 kPa
39561997 ,    281.78 K ,    27.0 % ,    97.869 kPa
39565001 ,    281.78 K ,    27.0 % ,    97.869 kPa
39568007 ,    281.78 K ,    27.0 % ,    97.869 kPa
39571011 ,    281.78 K ,    26.9 % ,    97.869 kPa
39574016 ,    281.78 K ,    26.9 % ,    97.869 kPa
39577020 ,    281.78 K ,    27.0 % ,    97.869 kPa
39580024 ,    281.78 K ,    27.0 % ,    97.869 kPa
39583030 ,    281.80 K ,    27.0 % ,    97.862 kPa
39586034 ,    281.81 K ,    26.9 % ,    97.868 kPa
39589039 ,    281.80 K ,    27.0 % ,    97.876 kPa
39592043 ,    281.80 K ,    26.9 % ,    97.875 kPa
39595047 ,    281.80 K ,    27.0 % ,    97.875 kPa
39598053 ,    281.80 K ,    26.9 % ,    97.874 kPa
39601057 ,    281.80 K ,    27.0 % ,    97.874 kPa
39604062 ,    281.80 K ,    27.0 % ,    97.874 kPa
39607066 ,    281.80 K ,    27.0 % ,    97.874 kPa
39610071 ,    281.81 K ,    27.0 % ,    97.874 kPa
39613076 ,    281.81 K ,    26.9 % ,    97.874 kPa
39616080 ,    281.81 K ,    27.0 % ,    97.873 kPa
39619085 ,    281.81 K ,    27.0 % ,    97.873 kPa
39622089 ,    281.81 K ,    26.9 % ,    97.872 kPa
39625095 ,    281.81 K ,    27.0 % ,    97.872 kPa
39628099 ,    281.82 K ,    26.9 % ,    97.868 kPa
39631104 ,    281.82 K ,    27.0 % ,    97.867 kPa
39634108 ,    281.82 K ,    26.9 % ,    97.868 kPa
39637112 ,    281.82 K ,    26.9 % ,    97.867 kPa
39640118 ,    281.82 K ,    26.9 % ,    97.868 kPa
39643122 ,    281.82 K ,    26.9 % ,    97.868 kPa
39646127 ,    281.82 K ,    27.0 % ,    97.869 kPa
39649131 ,    281.82 K ,    26.9 % ,    97.869 kPa
39652136 ,    281.82 K ,    26.9 % ,    97.869 kPa
39655141 ,    281.82 K ,    26.9 % ,    97.869 kPa
39658145 ,    281.82 K ,    26.9 % ,    97.870 kPa
39661150 ,    281.82 K ,    26.9 % ,    97.870 kPa
39664154 ,    281.82 K ,    26.9 % ,    97.870 kPa
39667160 ,    281.83 K ,    26.9 % ,    97.870 kPa
39670164 ,    281.85 K ,    26.9 % ,    97.873 kPa
39673168 ,    281.84 K ,    26.9 % ,    97.874 kPa
39676173 ,    281.84 K ,    26.9 % ,    97.874 kPa
39679177 ,    281.84 K ,    26.9 % ,    97.874 kPa
39682183 ,    281.84 K ,    26.9 % ,    97.874 kPa
39685187 ,    281.84 K ,    26.9 % ,    97.873 kPa
39688192 ,    281.84 K ,    26.9 % ,    97.873 kPa
39691196 ,    281.84 K ,    26.9 % ,    97.873 kPa
39694201 ,    281.84 K ,    27.0 % ,    97.873 kPa
39697206 ,    281.85 K ,    26.9 % ,    97.873 kPa
39700210 ,    281.85 K ,    27.0 % ,    97.873 kPa
39703215 ,    281.85 K ,    26.9 % ,    97.873 kPa
39706219 ,    281.85 K ,    27.0 % ,    97.873 kPa
39709224 ,    281.86 K ,    27.0 % ,    97.871 kPa
39712229 ,    281.86 K ,    27.0 % ,    97.869 kPa
39715233 ,    281.86 K ,    26.9 % ,    97.869 kPa
39718238 ,    281.86 K ,    27.0 % ,    97.869 kPa
39721242 ,    281.86 K ,    26.9 % ,    97.869 kPa
39724248 ,    281.86 K ,    27.0 % ,    97.870 kPa
39727252 ,    281.87 K ,    27.0 % ,    97.870 kPa
39730256 ,    281.87 K ,    27.0 % ,    97.870 kPa
39733261 ,    281.87 K ,    26.9 % ,    97.870 kPa
39736266 ,    281.87 K ,    26.9 % ,    97.870 kPa
39739271 ,    281.87 K ,    27.0 % ,    97.870 kPa
39742275 ,    281.87 K ,    26.9 % ,    97.870 kPa
39745280 ,    281.87 K ,    26.9 % ,    97.870 kPa
39748284 ,    281.87 K ,    27.0 % ,    97.870 kPa
39751289 ,    281.87 K ,    27.0 % ,    97.869 kPa
39754294 ,    281.88 K ,    26.9 % ,    97.872 kPa
39757298 ,    281.89 K ,    26.9 % ,    97.868 kPa
39760303 ,    281.89 K ,    26.9 % ,    97.867 kPa
39763307 ,    281.89 K ,    27.0 % ,    97.867 kPa
39766312 ,    281.89 K ,    26.9 % ,    97.868 kPa
39769317 ,    281.89 K ,    26.9 % ,    97.868 kPa
39772321 ,    281.89 K ,    27.0 % ,    97.868 kPa
39775326 ,    281.89 K ,    26.9 % ,    97.869 kPa
39778331 ,    281.89 K ,    26.9 % ,    97.868 kPa
39781336 ,    281.89 K ,    26.9 % ,    97.868 kPa
39784340 ,    281.89 K ,    26.9 % ,    97.868 kPa
39787344 ,    281.89 K ,    26.9 % ,    97.868 kPa
39790349 ,    281.89 K ,    26.9 % ,    97.868 kPa
39793354 ,    281.89 K ,    26.9 % ,    97.868 kPa
39796359 ,    281.89 K ,    26.9 % ,    97.868 kPa
39799363 ,    281.89 K ,    26.9 % ,    97.868 kPa
39802368 ,    281.89 K ,    26.9 % ,    97.868 kPa
39805372 ,    281.89 K ,    26.9 % ,    97.867 kPa
39808377 ,    281.89 K ,    26.9 % ,    97.867 kPa
39811382 ,    281.89 K ,    26.9 % ,    97.867 kPa
39814386 ,    281.89 K ,    26.9 % ,    97.867 kPa
39817391 ,    281.90 K ,    26.9 % ,    97.867 kPa
39820396 ,    281.90 K ,    26.9 % ,    97.867 kPa
39823400 ,    281.90 K ,    26.9 % ,    97.866 kPa
39826405 ,    281.90 K ,    26.9 % ,    97.867 kPa
39829409 ,    281.90 K ,    26.9 % ,    97.867 kPa
39832414 ,    281.90 K ,    26.9 % ,    97.866 kPa
39835419 ,    281.90 K ,    26.9 % ,    97.867 kPa
39838424 ,    281.91 K ,    26.9 % ,    97.867 kPa
39841428 ,    281.92 K ,    27.0 % ,    97.867 kPa
39844432 ,    281.92 K ,    26.9 % ,    97.867 kPa
39847437 ,    281.92 K ,    26.9 % ,    97.867 kPa
39850442 ,    281.91 K ,    26.9 % ,    97.869 kPa
39853447 ,    281.91 K ,    26.9 % ,    97.864 kPa
39856451 ,    281.91 K ,    26.9 % ,    97.864 kPa
39859456 ,    281.91 K ,    26.9 % ,    97.863 kPa
39862461 ,    281.92 K ,    26.9 % ,    97.864 kPa
39865465 ,    281.93 K ,    26.9 % ,    97.866 kPa
39868470 ,    281.93 K ,    26.9 % ,    97.870 kPa
39871474 ,    281.93 K ,    26.9 % ,    97.869 kPa
39874479 ,    281.93 K ,    26.9 % ,    97.869 kPa
39877484 ,    281.93 K ,    26.9 % ,    97.869 kPa
39880488 ,    281.93 K ,    26.9 % ,    97.869 kPa
39883493 ,    281.93 K ,    26.9 % ,    97.868 kPa
39886497 ,    281.93 K ,    26.9 % ,    97.868 kPa
39889503 ,    281.94 K ,    26.9 % ,    97.865 kPa
39892507 ,    281.94 K ,    26.9 % ,    97.869 kPa
39895512 ,    281.93 K ,    27.0 % ,    97.864 kPa
39898516 ,    281.93 K ,    26.9 % ,    97.864 kPa
39901520 ,    281.93 K ,    26.9 % ,    97.864 kPa
39904526 ,    281.94 K ,    26.9 % ,    97.865 kPa
39907530 ,    281.95 K ,    26.9 % ,    97.861 kPa
39910535 ,    281.94 K ,    26.9 % ,    97.862 kPa
39913539 ,    281.94 K ,    26.9 % ,    97.862 kPa
39916544 ,    281.94 K ,    26.9 % ,    97.862 kPa
39919549 ,    281.94 K ,    26.9 % ,    97.862 kPa
39922553 ,    281.94 K ,    27.0 % ,    97.862 kPa
39925558 ,    281.94 K ,    26.9 % ,    97.862 kPa
39928562 ,    281.94 K ,    26.9 % ,    97.863 kPa
39931568 ,    281.94 K ,    26.9 % ,    97.863 kPa
39934572 ,    281.94 K ,    26.9 % ,    97.863 kPa
39937576 ,    281.95 K ,    26.9 % ,    97.863 kPa
39940581 ,    281.95 K ,    26.9 % ,    97.863 kPa
39943585 ,    281.95 K ,    26.9 % ,    97.863 kPa
39946591 ,    281.95 K ,    26.9 % ,    97.864 kPa
39949595 ,    281.95 K ,    26.9 % ,    97.864 kPa
39952600 ,    281.95 K ,    26.9 % ,    97.864 kPa
39955604 ,    281.95 K ,    26.9 % ,    97.864 kPa
39958609 ,    281.95 K ,    26.9 % ,    97.864 kPa
39961614 ,    281.95 K ,    26.9 % ,    97.864 kPa
39964618 ,    281.96 K ,    26.9 % ,    97.864 kPa
39967623 ,    281.96 K ,    26.9 % ,    97.864 kPa
39970627 ,    281.96 K ,    26.9 % ,    97.864 kPa
39973633 ,    281.96 K ,    26.9 % ,    97.864 kPa
39976637 ,    281.97 K ,    27.0 % ,    97.868 kPa
39979641 ,    281.97 K ,    26.9 % ,    97.867 kPa
39982646 ,    281.97 K ,    26.9 % ,    97.867 kPa
39985650 ,    281.97 K ,    26.9 % ,    97.867 kPa
39988656 ,    281.97 K ,    26.9 % ,    97.866 kPa
39991660 ,    281.97 K ,    26.9 % ,    97.867 kPa
39994664 ,    281.97 K ,    26.9 % ,    97.866 kPa
39997669 ,    281.97 K ,    26.9 % ,    97.867 kPa
40000674 ,    281.98 K ,    26.9 % ,    97.866 kPa
40003679 ,    281.98 K ,    26.9 % ,    97.872 kPa
40006683 ,    281.98 K ,    26.9 % ,    97.872 kPa
40009688 ,    281.98 K ,    26.9 % ,    97.872 kPa
40012692 ,    281.98 K ,    26.9 % ,    97.872 kPa
40015697 ,    281.98 K ,    26.9 % ,    97.872 kPa
40018702 ,    281.99 K ,    26.9 % ,    97.866 kPa
40021706 ,    281.99 K ,    26.9 % ,    97.866 kPa
40024711 ,    281.99 K ,    26.9 % ,    97.866 kPa
40027715 ,    281.99 K ,    26.9 % ,    97.866 kPa
40030721 ,    281.99 K ,    26.9 % ,    97.866 kPa
40033725 ,    281.99 K ,    26.9 % ,    97.866 kPa
40036729 ,    281.99 K ,    26.9 % ,    97.866 kPa
40039734 ,    282.00 K ,    26.9 % ,    97.867 kPa
40042739 ,    282.00 K ,    26.9 % ,    97.867 kPa
40045744 ,    282.00 K ,    26.9 % ,    97.867 kPa
40048748 ,    282.00 K ,    26.9 % ,    97.867 kPa
40051752 ,    282.00 K ,    26.9 % ,    97.867 kPa
40054757 ,    282.00 K ,    26.9 % ,    97.867 kPa
40057762 ,    282.00 K ,    26.9 % ,    97.867 kPa
40060767 ,    282.00 K ,    26.9 % ,    97.867 kPa
40063771 ,    282.00 K ,    26.9 % ,    97.867 kPa
40066776 ,    282.00 K ,    26.9 % ,    97.867 kPa
40069780 ,    282.00 K ,    26.9 % ,    97.867 kPa
40072785 ,    282.01 K ,    26.9 % ,    97.866 kPa
40075790 ,    282.02 K ,    26.9 % ,    97.867 kPa
40078794 ,    282.02 K ,    26.9 % ,    97.862 kPa
40081799 ,    282.02 K ,    26.9 % ,    97.863 kPa
40084803 ,    282.02 K ,    26.9 % ,    97.863 kPa
40087809 ,    282.02 K ,    26.9 % ,    97.863 kPa
40090813 ,    282.02 K ,    26.9 % ,    97.863 kPa
40093817 ,    282.02 K ,    26.9 % ,    97.864 kPa
40096822 ,    282.02 K ,    26.9 % ,    97.864 kPa
40099827 ,    282.02 K ,    26.9 % ,    97.863 kPa
40102832 ,    282.02 K ,    26.9 % ,    97.863 kPa
40105836 ,    282.02 K ,    26.9 % ,    97.864 kPa
40108840 ,    282.02 K ,    26.9 % ,    97.864 kPa
40111845 ,    282.02 K ,    26.9 % ,    97.864 kPa
40114850 ,    282.02 K ,    26.9 % ,    97.864 kPa
40117855 ,    282.03 K ,    26.9 % ,    97.863 kPa
40120859 ,    282.04 K ,    26.9 % ,    97.865 kPa
40123864 ,    282.04 K ,    26.9 % ,    97.865 kPa
40126868 ,    282.04 K ,    26.9 % ,    97.865 kPa
40129873 ,    282.04 K ,    26.9 % ,    97.865 kPa
40132878 ,    282.04 K ,    26.9 % ,    97.865 kPa
40135882 ,    282.04 K ,    26.9 % ,    97.865 kPa
40138887 ,    282.04 K ,    26.9 % ,    97.865 kPa
40141891 ,    282.04 K ,    26.9 % ,    97.865 kPa
40144897 ,    282.04 K ,    26.9 % ,    97.866 kPa
40147901 ,    282.04 K ,    26.9 % ,    97.866 kPa
40150905 ,    282.04 K ,    26.9 % ,    97.866 kPa
40153910 ,    282.04 K ,    26.9 % ,    97.866 kPa
40156915 ,    282.05 K ,    26.9 % ,    97.866 kPa
40159920 ,    282.05 K ,    26.9 % ,    97.865 kPa
40162924 ,    282.05 K ,    26.9 % ,    97.865 kPa
40165928 ,    282.05 K ,    26.9 % ,    97.865 kPa
40168933 ,    282.05 K ,    26.9 % ,    97.865 kPa
40171938 ,    282.05 K ,    26.9 % ,    97.864 kPa
40174943 ,    282.07 K ,    26.9 % ,    97.866 kPa
40177947 ,    282.06 K ,    26.9 % ,    97.870 kPa
40180952 ,    282.06 K ,    26.9 % ,    97.870 kPa
40183956 ,    282.06 K ,    26.9 % ,    97.870 kPa
40186961 ,    282.06 K ,    26.9 % ,    97.870 kPa
40189966 ,    282.06 K ,    26.9 % ,    97.870 kPa
40192970 ,    282.06 K ,    26.9 % ,    97.869 kPa
40195975 ,    282.06 K ,    26.9 % ,    97.869 kPa
40198979 ,    282.06 K ,    26.9 % ,    97.869 kPa
40201985 ,    282.08 K ,    26.9 % ,    97.863 kPa
40204989 ,    282.07 K ,    26.9 % ,    97.865 kPa
40207993 ,    282.07 K ,    26.9 % ,    97.865 kPa
40210998 ,    282.07 K ,    26.9 % ,    97.864 kPa
40214003 ,    282.07 K ,    26.9 % ,    97.865 kPa
40217008 ,    282.07 K ,    26.9 % ,    97.865 kPa
40220012 ,    282.07 K ,    26.9 % ,    97.865 kPa
40223016 ,    282.07 K ,    26.9 % ,    97.865 kPa
40226021 ,    282.07 K ,    26.9 % ,    97.865 kPa
40229026 ,    282.08 K ,    26.9 % ,    97.869 kPa
40232031 ,    282.08 K ,    26.9 % ,    97.863 kPa
40235035 ,    282.08 K ,    26.9 % ,    97.865 kPa
40238040 ,    282.08 K ,    26.9 % ,    97.865 kPa
40241044 ,    282.08 K ,    26.9 % ,    97.865 kPa
40244049 ,    282.08 K ,    26.9 % ,    97.865 kPa
40247054 ,    282.08 K ,    26.9 % ,    97.865 kPa
40250058 ,    282.08 K ,    26.9 % ,    97.864 kPa
40253063 ,    282.08 K ,    26.9 % ,    97.864 kPa
40256067 ,    282.08 K ,    26.9 % ,    97.865 kPa
40259073 ,    282.08 K ,    26.9 % ,    97.865 kPa
40262077 ,    282.08 K ,    26.9 % ,    97.865 kPa
