Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
9939274 ,    299.92 K ,    28.7 % ,    97.695 kPa
9942279 ,    299.92 K ,    28.7 % ,    97.695 kPa
9945283 ,    299.91 K ,    28.7 % ,    97.695 kPa
9948288 ,    299.91 K ,    28.7 % ,    97.695 kPa
9951292 ,    299.90 K ,    28.7 % ,    97.695 kPa
9954297 ,    299.90 K ,    28.7 % ,    97.695 kPa
9957302 ,    299.89 K ,    28.7 % ,    97.695 kPa
9960306 ,    299.89 K ,    28.7 % ,    97.695 kPa
9963311 ,    299.88 K ,    28.7 % ,    97.695 kPa
9966315 ,    299.87 K ,    28.7 % ,    97.695 kPa
9969319 ,    299.87 K ,    28.7 % ,    97.695 kPa
9972325 ,    299.86 K ,    28.7 % ,    97.695 kPa
9975329 ,    299.85 K ,    28.7 % ,    97.695 kPa
9978334 ,    299.85 K ,    28.7 % ,    97.696 kPa
9981338 ,    299.84 K ,    28.7 % ,    97.696 kPa
9984343 ,    299.84 K ,    28.7 % ,    97.696 kPa
9987347 ,    299.83 K ,    28.7 % ,    97.696 kPa
9990352 ,    299.83 K ,    28.7 % ,    97.696 kPa
9993357 ,    299.82 K ,    28.7 % ,    97.697 kPa
9996361 ,    299.82 K ,    28.7 % ,    97.697 kPa
9999366 ,    299.81 K ,    28.7 % ,    97.697 kPa
10002370 ,    299.81 K ,    28.7 % ,    97.697 kPa
10005374 ,    299.80 K ,    28.7 % ,    97.697 kPa
10008380 ,    299.80 K ,    28.7 % ,    97.697 kPa
10011384 ,    299.79 K ,    28.7 % ,    97.697 kPa
10014389 ,    299.78 K ,    28.7 % ,    97.698 kPa
10017393 ,    299.78 K ,    28.7 % ,    97.698 kPa
10020398 ,    299.77 K ,    28.7 % ,    97.698 kPa
10023403 ,    299.76 K ,    28.7 % ,    97.698 kPa
10026407 ,    299.76 K ,    28.7 % ,    97.698 kPa
10029412 ,    299.75 K ,    28.7 % ,    97.698 kPa
10032416 ,    299.75 K ,    28.7 % ,    97.698 kPa
10035422 ,    299.74 K ,    28.7 % ,    97.698 kPa
10038426 ,    299.74 K ,    28.7 % ,    97.698 kPa
10041431 ,    299.73 K ,    28.7 % ,    97.698 kPa
10044435 ,    299.72 K ,    28.7 % ,    97.699 kPa
10047439 ,    299.72 K ,    28.7 % ,    97.699 kPa
10050445 ,    299.71 K ,    28.7 % ,    97.699 kPa
10053449 ,    299.71 K ,    28.6 % ,    97.699 kPa
10056454 ,    299.70 K ,    28.7 % ,    97.700 kPa
10059458 ,    299.70 K ,    28.7 % ,    97.700 kPa
10062462 ,    299.69 K ,    28.6 % ,    97.700 kPa
10065468 ,    299.68 K ,    28.7 % ,    97.700 kPa
10068472 ,    299.68 K ,    28.6 % ,    97.700 kPa
10071477 ,    299.67 K ,    28.6 % ,    97.700 kPa
10074481 ,    299.67 K ,    28.7 % ,    97.700 kPa
10077487 ,    299.66 K ,    28.6 % ,    97.700 kPa
10080491 ,    299.66 K ,    28.6 % ,    97.701 kPa
10083495 ,    299.65 K ,    28.6 % ,    97.701 kPa
10086500 ,    299.64 K ,    28.6 % ,    97.701 kPa
10089504 ,    299.64 K ,    28.6 % ,    97.701 kPa
10092510 ,    299.63 K ,    28.6 % ,    97.701 kPa
10095514 ,    299.63 K ,    28.6 % ,    97.701 kPa
10098519 ,    299.62 K ,    28.6 % ,    97.701 kPa
10101523 ,    299.62 K ,    28.6 % ,    97.701 kPa
10104527 ,    299.61 K ,    28.6 % ,    97.700 kPa
10107533 ,    299.61 K ,    28.6 % ,    97.701 kPa
10110537 ,    299.60 K ,    28.6 % ,    97.701 kPa
10113542 ,    299.60 K ,    28.6 % ,    97.701 kPa
10116546 ,    299.59 K ,    28.6 % ,    97.701 kPa
10119550 ,    299.58 K ,    28.6 % ,    97.701 kPa
10122556 ,    299.58 K ,    28.6 % ,    97.701 kPa
10125560 ,    299.57 K ,    28.6 % ,    97.701 kPa
10128565 ,    299.57 K ,    28.6 % ,    97.702 kPa
10131569 ,    299.56 K ,    28.6 % ,    97.702 kPa
10134575 ,    299.56 K ,    28.6 % ,    97.702 kPa
10137579 ,    299.55 K ,    28.6 % ,    97.702 kPa
10140583 ,    299.54 K ,    28.6 % ,    97.702 kPa
10143588 ,    299.54 K ,    28.6 % ,    97.702 kPa
10146592 ,    299.53 K ,    28.6 % ,    97.702 kPa
10149598 ,    299.53 K ,    28.6 % ,    97.701 kPa
10152602 ,    299.52 K ,    28.6 % ,    97.701 kPa
10155607 ,    299.52 K ,    28.6 % ,    97.701 kPa
10158611 ,    299.51 K ,    28.6 % ,    97.701 kPa
10161615 ,    299.51 K ,    28.6 % ,    97.702 kPa
10164621 ,    299.50 K ,    28.6 % ,    97.701 kPa
10167625 ,    299.50 K ,    28.6 % ,    97.701 kPa
10170630 ,    299.49 K ,    28.6 % ,    97.702 kPa
10173634 ,    299.49 K ,    28.6 % ,    97.702 kPa
10176638 ,    299.48 K ,    28.6 % ,    97.702 kPa
10179644 ,    299.48 K ,    28.6 % ,    97.702 kPa
10182648 ,    299.47 K ,    28.6 % ,    97.701 kPa
10185653 ,    299.47 K ,    28.6 % ,    97.702 kPa
10188657 ,    299.46 K ,    28.6 % ,    97.702 kPa
10191663 ,    299.46 K ,    28.6 % ,    97.702 kPa
10194667 ,    299.45 K ,    28.6 % ,    97.702 kPa
10197671 ,    299.45 K ,    28.6 % ,    97.703 kPa
10200676 ,    299.44 K ,    28.6 % ,    97.703 kPa
10203680 ,    299.44 K ,    28.6 % ,    97.703 kPa
10206686 ,    299.43 K ,    28.6 % ,    97.704 kPa
10209690 ,    299.43 K ,    28.6 % ,    97.703 kPa
10212695 ,    299.42 K ,    28.6 % ,    97.703 kPa
10215699 ,    299.42 K ,    28.6 % ,    97.703 kPa
10218703 ,    299.41 K ,    28.6 % ,    97.703 kPa
10221709 ,    299.41 K ,    28.6 % ,    97.704 kPa
10224713 ,    299.40 K ,    28.6 % ,    97.704 kPa
10227718 ,    299.40 K ,    28.6 % ,    97.704 kPa
10230722 ,    299.39 K ,    28.6 % ,    97.704 kPa
10233726 ,    299.38 K ,    28.6 % ,    97.705 kPa
10236732 ,    299.38 K ,    28.6 % ,    97.705 kPa
10239736 ,    299.37 K ,    28.6 % ,    97.705 kPa
10242741 ,    299.37 K ,    28.6 % ,    97.705 kPa
10245745 ,    299.36 K ,    28.6 % ,    97.705 kPa
10248751 ,    299.36 K ,    28.6 % ,    97.705 kPa
10251755 ,    299.35 K ,    28.6 % ,    97.705 kPa
10254759 ,    299.35 K ,    28.6 % ,    97.706 kPa
10257764 ,    299.34 K ,    28.6 % ,    97.705 kPa
10260768 ,    299.34 K ,    28.6 % ,    97.706 kPa
10263774 ,    299.33 K ,    28.6 % ,    97.706 kPa
10266778 ,    299.33 K ,    28.6 % ,    97.706 kPa
10269783 ,    299.32 K ,    28.6 % ,    97.705 kPa
10272787 ,    299.32 K ,    28.6 % ,    97.705 kPa
10275791 ,    299.31 K ,    28.6 % ,    97.706 kPa
10278797 ,    299.31 K ,    28.6 % ,    97.705 kPa
10281801 ,    299.30 K ,    28.6 % ,    97.705 kPa
10284806 ,    299.30 K ,    28.6 % ,    97.705 kPa
10287810 ,    299.29 K ,    28.6 % ,    97.705 kPa
10290816 ,    299.29 K ,    28.6 % ,    97.705 kPa
10293820 ,    299.28 K ,    28.6 % ,    97.705 kPa
10296824 ,    299.28 K ,    28.5 % ,    97.705 kPa
10299829 ,    299.27 K ,    28.6 % ,    97.706 kPa
10302833 ,    299.27 K ,    28.6 % ,    97.705 kPa
10305839 ,    299.26 K ,    28.5 % ,    97.706 kPa
10308843 ,    299.26 K ,    28.6 % ,    97.705 kPa
10311847 ,    299.25 K ,    28.6 % ,    97.705 kPa
10314852 ,    299.25 K ,    28.6 % ,    97.706 kPa
10317856 ,    299.24 K ,    28.6 % ,    97.706 kPa
10320862 ,    299.24 K ,    28.6 % ,    97.706 kPa
10323866 ,    299.23 K ,    28.5 % ,    97.706 kPa
10326871 ,    299.23 K ,    28.6 % ,    97.706 kPa
10329875 ,    299.22 K ,    28.6 % ,    97.706 kPa
10332879 ,    299.22 K ,    28.6 % ,    97.706 kPa
10335885 ,    299.21 K ,    28.6 % ,    97.706 kPa
10338889 ,    299.21 K ,    28.6 % ,    97.706 kPa
10341894 ,    299.20 K ,    28.6 % ,    97.706 kPa
10344898 ,    299.20 K ,    28.5 % ,    97.706 kPa
10347904 ,    299.19 K ,    28.5 % ,    97.707 kPa
10350908 ,    299.18 K ,    28.5 % ,    97.707 kPa
10353912 ,    299.18 K ,    28.5 % ,    97.707 kPa
10356917 ,    299.17 K ,    28.5 % ,    97.707 kPa
10359921 ,    299.17 K ,    28.5 % ,    97.707 kPa
10362927 ,    299.16 K ,    28.5 % ,    97.708 kPa
10365931 ,    299.16 K ,    28.6 % ,    97.708 kPa
10368935 ,    299.15 K ,    28.5 % ,    97.708 kPa
10371940 ,    299.15 K ,    28.5 % ,    97.708 kPa
10374944 ,    299.14 K ,    28.5 % ,    97.708 kPa
10377950 ,    299.14 K ,    28.5 % ,    97.708 kPa
10380954 ,    299.13 K ,    28.5 % ,    97.708 kPa
10383959 ,    299.13 K ,    28.5 % ,    97.708 kPa
10386963 ,    299.12 K ,    28.6 % ,    97.708 kPa
10389967 ,    299.12 K ,    28.5 % ,    97.708 kPa
10392973 ,    299.11 K ,    28.5 % ,    97.708 kPa
10395977 ,    299.11 K ,    28.5 % ,    97.708 kPa
10398982 ,    299.10 K ,    28.5 % ,    97.708 kPa
10401986 ,    299.10 K ,    28.5 % ,    97.707 kPa
10404992 ,    299.09 K ,    28.5 % ,    97.708 kPa
10407996 ,    299.09 K ,    28.5 % ,    97.708 kPa
10411000 ,    299.08 K ,    28.5 % ,    97.708 kPa
10414005 ,    299.08 K ,    28.5 % ,    97.708 kPa
10417009 ,    299.07 K ,    28.5 % ,    97.708 kPa
10420015 ,    299.07 K ,    28.5 % ,    97.708 kPa
10423019 ,    299.06 K ,    28.5 % ,    97.709 kPa
10426023 ,    299.06 K ,    28.5 % ,    97.709 kPa
10429028 ,    299.05 K ,    28.5 % ,    97.709 kPa
10432032 ,    299.05 K ,    28.5 % ,    97.709 kPa
10435038 ,    299.04 K ,    28.5 % ,    97.709 kPa
10438042 ,    299.04 K ,    28.5 % ,    97.709 kPa
10441047 ,    299.03 K ,    28.5 % ,    97.709 kPa
10444051 ,    299.03 K ,    28.5 % ,    97.709 kPa
10447055 ,    299.02 K ,    28.5 % ,    97.709 kPa
10450061 ,    299.01 K ,    28.5 % ,    97.709 kPa
10453065 ,    299.01 K ,    28.5 % ,    97.709 kPa
10456070 ,    299.00 K ,    28.5 % ,    97.710 kPa
10459074 ,    299.00 K ,    28.5 % ,    97.710 kPa
10462078 ,    298.99 K ,    28.5 % ,    97.710 kPa
10465084 ,    298.98 K ,    28.5 % ,    97.710 kPa
10468088 ,    298.98 K ,    28.5 % ,    97.710 kPa
10471093 ,    298.97 K ,    28.5 % ,    97.710 kPa
10474097 ,    298.97 K ,    28.5 % ,    97.710 kPa
10477102 ,    298.96 K ,    28.5 % ,    97.710 kPa
10480107 ,    298.96 K ,    28.5 % ,    97.710 kPa
10483111 ,    298.95 K ,    28.5 % ,    97.710 kPa
10486116 ,    298.95 K ,    28.5 % ,    97.710 kPa
10489120 ,    298.94 K ,    28.5 % ,    97.710 kPa
10492125 ,    298.93 K ,    28.5 % ,    97.710 kPa
10495130 ,    298.93 K ,    28.5 % ,    97.710 kPa
10498135 ,    298.92 K ,    28.5 % ,    97.711 kPa
10501139 ,    298.92 K ,    28.5 % ,    97.711 kPa
10504143 ,    298.91 K ,    28.5 % ,    97.711 kPa
10507149 ,    298.91 K ,    28.5 % ,    97.711 kPa
10510153 ,    298.90 K ,    28.5 % ,    97.711 kPa
10513158 ,    298.90 K ,    28.5 % ,    97.711 kPa
10516162 ,    298.89 K ,    28.5 % ,    97.711 kPa
10519166 ,    298.88 K ,    28.5 % ,    97.710 kPa
10522172 ,    298.88 K ,    28.5 % ,    97.710 kPa
10525176 ,    298.87 K ,    28.5 % ,    97.711 kPa
10528181 ,    298.87 K ,    28.5 % ,    97.711 kPa
10531185 ,    298.86 K ,    28.5 % ,    97.711 kPa
10534191 ,    298.86 K ,    28.5 % ,    97.710 kPa
10537195 ,    298.85 K ,    28.5 % ,    97.711 kPa
10540199 ,    298.85 K ,    28.5 % ,    97.711 kPa
10543204 ,    298.84 K ,    28.5 % ,    97.711 kPa
10546208 ,    298.84 K ,    28.5 % ,    97.711 kPa
10549214 ,    298.83 K ,    28.5 % ,    97.710 kPa
10552218 ,    298.82 K ,    28.5 % ,    97.710 kPa
10555223 ,    298.82 K ,    28.5 % ,    97.710 kPa
10558227 ,    298.82 K ,    28.5 % ,    97.711 kPa
10561231 ,    298.81 K ,    28.5 % ,    97.710 kPa
10564237 ,    298.80 K ,    28.5 % ,    97.711 kPa
10567241 ,    298.80 K ,    28.5 % ,    97.711 kPa
10570246 ,    298.80 K ,    28.5 % ,    97.711 kPa
10573250 ,    298.79 K ,    28.5 % ,    97.711 kPa
10576256 ,    298.78 K ,    28.5 % ,    97.711 kPa
10579260 ,    298.78 K ,    28.5 % ,    97.711 kPa
10582264 ,    298.77 K ,    28.5 % ,    97.711 kPa
10585269 ,    298.77 K ,    28.5 % ,    97.711 kPa
10588273 ,    298.77 K ,    28.5 % ,    97.712 kPa
10591279 ,    298.76 K ,    28.5 % ,    97.712 kPa
10594283 ,    298.76 K ,    28.4 % ,    97.711 kPa
10597287 ,    298.75 K ,    28.5 % ,    97.712 kPa
10600292 ,    298.75 K ,    28.5 % ,    97.712 kPa
10603296 ,    298.75 K ,    28.4 % ,    97.712 kPa
10606302 ,    298.74 K ,    28.5 % ,    97.712 kPa
10609306 ,    298.74 K ,    28.5 % ,    97.713 kPa
10612311 ,    298.73 K ,    28.5 % ,    97.713 kPa
10615315 ,    298.73 K ,    28.5 % ,    97.713 kPa
10618320 ,    298.72 K ,    28.5 % ,    97.713 kPa
10621325 ,    298.72 K ,    28.5 % ,    97.713 kPa
10624329 ,    298.71 K ,    28.5 % ,    97.713 kPa
10627334 ,    298.71 K ,    28.5 % ,    97.714 kPa
10630338 ,    298.71 K ,    28.4 % ,    97.714 kPa
10633344 ,    298.70 K ,    28.4 % ,    97.713 kPa
10636348 ,    298.69 K ,    28.4 % ,    97.713 kPa
10639352 ,    298.69 K ,    28.4 % ,    97.713 kPa
10642357 ,    298.69 K ,    28.5 % ,    97.714 kPa
10645362 ,    298.68 K ,    28.4 % ,    97.714 kPa
10648367 ,    298.68 K ,    28.5 % ,    97.714 kPa
10651371 ,    298.67 K ,    28.4 % ,    97.714 kPa
10654375 ,    298.67 K ,    28.4 % ,    97.713 kPa
10657380 ,    298.66 K ,    28.4 % ,    97.713 kPa
10660385 ,    298.66 K ,    28.4 % ,    97.713 kPa
10663390 ,    298.65 K ,    28.4 % ,    97.713 kPa
10666394 ,    298.65 K ,    28.4 % ,    97.713 kPa
10669399 ,    298.64 K ,    28.4 % ,    97.713 kPa
10672403 ,    298.64 K ,    28.4 % ,    97.713 kPa
10675408 ,    298.63 K ,    28.4 % ,    97.712 kPa
10678413 ,    298.63 K ,    28.4 % ,    97.712 kPa
10681417 ,    298.62 K ,    28.4 % ,    97.713 kPa
10684422 ,    298.62 K ,    28.4 % ,    97.712 kPa
10687427 ,    298.61 K ,    28.4 % ,    97.713 kPa
10690432 ,    298.61 K ,    28.4 % ,    97.713 kPa
10693436 ,    298.61 K ,    28.4 % ,    97.713 kPa
10696440 ,    298.60 K ,    28.4 % ,    97.713 kPa
10699445 ,    298.59 K ,    28.4 % ,    97.713 kPa
10702450 ,    298.59 K ,    28.4 % ,    97.713 kPa
10705455 ,    298.58 K ,    28.4 % ,    97.713 kPa
10708459 ,    298.58 K ,    28.4 % ,    97.713 kPa
10711463 ,    298.57 K ,    28.4 % ,    97.713 kPa
10714468 ,    298.57 K ,    28.4 % ,    97.713 kPa
10717473 ,    298.56 K ,    28.4 % ,    97.713 kPa
10720478 ,    298.56 K ,    28.4 % ,    97.712 kPa
10723482 ,    298.55 K ,    28.4 % ,    97.712 kPa
10726487 ,    298.55 K ,    28.4 % ,    97.712 kPa
10729492 ,    298.54 K ,    28.4 % ,    97.712 kPa
10732496 ,    298.54 K ,    28.4 % ,    97.712 kPa
10735501 ,    298.53 K ,    28.4 % ,    97.712 kPa
10738505 ,    298.53 K ,    28.4 % ,    97.713 kPa
10741510 ,    298.52 K ,    28.4 % ,    97.713 kPa
10744515 ,    298.52 K ,    28.4 % ,    97.713 kPa
10747520 ,    298.52 K ,    28.4 % ,    97.713 kPa
10750524 ,    298.51 K ,    28.4 % ,    97.713 kPa
10753528 ,    298.51 K ,    28.4 % ,    97.712 kPa
10756533 ,    298.50 K ,    28.4 % ,    97.713 kPa
10759538 ,    298.50 K ,    28.4 % ,    97.712 kPa
10762543 ,    298.49 K ,    28.4 % ,    97.712 kPa
10765547 ,    298.49 K ,    28.4 % ,    97.712 kPa
10768551 ,    298.48 K ,    28.4 % ,    97.712 kPa
10771557 ,    298.48 K ,    28.4 % ,    97.712 kPa
10774561 ,    298.47 K ,    28.4 % ,    97.712 kPa
10777566 ,    298.47 K ,    28.4 % ,    97.712 kPa
10780570 ,    298.46 K ,    28.4 % ,    97.713 kPa
10783575 ,    298.46 K ,    28.4 % ,    97.713 kPa
10786580 ,    298.45 K ,    28.4 % ,    97.713 kPa
10789584 ,    298.45 K ,    28.4 % ,    97.713 kPa
10792589 ,    298.44 K ,    28.4 % ,    97.713 kPa
10795593 ,    298.44 K ,    28.4 % ,    97.713 kPa
10798599 ,    298.43 K ,    28.4 % ,    97.712 kPa
10801603 ,    298.43 K ,    28.4 % ,    97.713 kPa
10804608 ,    298.42 K ,    28.4 % ,    97.713 kPa
10807612 ,    298.42 K ,    28.4 % ,    97.713 kPa
10810616 ,    298.41 K ,    28.4 % ,    97.713 kPa
10813622 ,    298.41 K ,    28.4 % ,    97.713 kPa
10816626 ,    298.40 K ,    28.4 % ,    97.713 kPa
10819631 ,    298.40 K ,    28.3 % ,    97.713 kPa
10822635 ,    298.39 K ,    28.4 % ,    97.713 kPa
10825639 ,    298.38 K ,    28.4 % ,    97.712 kPa
10828645 ,    298.38 K ,    28.4 % ,    97.712 kPa
10831649 ,    298.37 K ,    28.4 % ,    97.712 kPa
10834654 ,    298.37 K ,    28.4 % ,    97.712 kPa
10837658 ,    298.36 K ,    28.4 % ,    97.712 kPa
10840664 ,    298.36 K ,    28.4 % ,    97.712 kPa
10843668 ,    298.35 K ,    28.4 % ,    97.712 kPa
10846672 ,    298.35 K ,    28.4 % ,    97.711 kPa
10849677 ,    298.34 K ,    28.4 % ,    97.711 kPa
10852681 ,    298.34 K ,    28.4 % ,    97.711 kPa
10855687 ,    298.33 K ,    28.4 % ,    97.711 kPa
10858691 ,    298.33 K ,    28.4 % ,    97.711 kPa
10861696 ,    298.32 K ,    28.4 % ,    97.712 kPa
10864700 ,    298.32 K ,    28.4 % ,    97.712 kPa
10867704 ,    298.31 K ,    28.4 % ,    97.712 kPa
10870710 ,    298.31 K ,    28.4 % ,    97.712 kPa
10873714 ,    298.30 K ,    28.4 % ,    97.712 kPa
10876719 ,    298.30 K ,    28.4 % ,    97.712 kPa
10879723 ,    298.29 K ,    28.4 % ,    97.712 kPa
10882728 ,    298.29 K ,    28.4 % ,    97.712 kPa
10885733 ,    298.28 K ,    28.4 % ,    97.712 kPa
10888737 ,    298.28 K ,    28.4 % ,    97.712 kPa
10891742 ,    298.27 K ,    28.3 % ,    97.712 kPa
10894746 ,    298.27 K ,    28.4 % ,    97.712 kPa
10897752 ,    298.26 K ,    28.4 % ,    97.712 kPa
10900756 ,    298.26 K ,    28.4 % ,    97.712 kPa
10903760 ,    298.25 K ,    28.4 % ,    97.711 kPa
10906765 ,    298.25 K ,    28.4 % ,    97.711 kPa
10909770 ,    298.24 K ,    28.4 % ,    97.711 kPa
10912775 ,    298.24 K ,    28.4 % ,    97.711 kPa
10915779 ,    298.23 K ,    28.4 % ,    97.712 kPa
10918784 ,    298.23 K ,    28.3 % ,    97.711 kPa
10921788 ,    298.22 K ,    28.4 % ,    97.712 kPa
10924793 ,    298.22 K ,    28.4 % ,    97.712 kPa
10927798 ,    298.21 K ,    28.4 % ,    97.712 kPa
10930802 ,    298.21 K ,    28.3 % ,    97.711 kPa
10933807 ,    298.20 K ,    28.3 % ,    97.711 kPa
10936811 ,    298.19 K ,    28.4 % ,    97.712 kPa
10939816 ,    298.19 K ,    28.4 % ,    97.712 kPa
10942821 ,    298.18 K ,    28.3 % ,    97.712 kPa
10945825 ,    298.18 K ,    28.3 % ,    97.712 kPa
10948830 ,    298.17 K ,    28.3 % ,    97.711 kPa
10951835 ,    298.16 K ,    28.4 % ,    97.711 kPa
10954840 ,    298.16 K ,    28.3 % ,    97.711 kPa
10957844 ,    298.15 K ,    28.4 % ,    97.710 kPa
10960848 ,    298.14 K ,    28.3 % ,    97.709 kPa
10963853 ,    298.13 K ,    28.4 % ,    97.709 kPa
10966858 ,    298.12 K ,    28.3 % ,    97.708 kPa
10969863 ,    298.11 K ,    28.4 % ,    97.707 kPa
10972867 ,    298.11 K ,    28.3 % ,    97.707 kPa
10975872 ,    298.10 K ,    28.4 % ,    97.706 kPa
10978877 ,    298.09 K ,    28.3 % ,    97.706 kPa
10981881 ,    298.09 K ,    28.4 % ,    97.706 kPa
10984886 ,    298.08 K ,    28.4 % ,    97.706 kPa
10987890 ,    298.07 K ,    28.3 % ,    97.705 kPa
10990895 ,    298.07 K ,    28.4 % ,    97.705 kPa
10993900 ,    298.06 K ,    28.4 % ,    97.705 kPa
10996904 ,    298.05 K ,    28.3 % ,    97.705 kPa
10999909 ,    298.05 K ,    28.3 % ,    97.704 kPa
11002913 ,    298.04 K ,    28.3 % ,    97.704 kPa
11005918 ,    298.04 K ,    28.3 % ,    97.703 kPa
11008923 ,    298.03 K ,    28.3 % ,    97.703 kPa
11011928 ,    298.03 K ,    28.3 % ,    97.703 kPa
11014932 ,    298.02 K ,    28.3 % ,    97.703 kPa
11017936 ,    298.01 K ,    28.3 % ,    97.702 kPa
11020941 ,    298.01 K ,    28.3 % ,    97.702 kPa
11023946 ,    298.00 K ,    28.3 % ,    97.702 kPa
11026951 ,    298.00 K ,    28.3 % ,    97.702 kPa
11029955 ,    297.99 K ,    28.3 % ,    97.701 kPa
11032960 ,    297.98 K ,    28.3 % ,    97.702 kPa
11035964 ,    297.98 K ,    28.3 % ,    97.701 kPa
11038969 ,    297.97 K ,    28.3 % ,    97.701 kPa
11041974 ,    297.97 K ,    28.3 % ,    97.701 kPa
11044978 ,    297.96 K ,    28.3 % ,    97.701 kPa
11047983 ,    297.96 K ,    28.3 % ,    97.700 kPa
11050987 ,    297.95 K ,    28.3 % ,    97.701 kPa
11053992 ,    297.95 K ,    28.3 % ,    97.700 kPa
11056997 ,    297.94 K ,    28.3 % ,    97.701 kPa
11060001 ,    297.94 K ,    28.3 % ,    97.701 kPa
11063006 ,    297.93 K ,    28.3 % ,    97.701 kPa
11066011 ,    297.93 K ,    28.3 % ,    97.701 kPa
11069016 ,    297.92 K ,    28.3 % ,    97.701 kPa
11072020 ,    297.92 K ,    28.3 % ,    97.700 kPa
11075024 ,    297.91 K ,    28.3 % ,    97.701 kPa
11078029 ,    297.91 K ,    28.3 % ,    97.701 kPa
11081034 ,    297.90 K ,    28.3 % ,    97.701 kPa
11084039 ,    297.90 K ,    28.3 % ,    97.701 kPa
11087043 ,    297.89 K ,    28.3 % ,    97.701 kPa
11090048 ,    297.89 K ,    28.3 % ,    97.701 kPa
11093052 ,    297.88 K ,    28.3 % ,    97.700 kPa
11096057 ,    297.88 K ,    28.3 % ,    97.700 kPa
11099062 ,    297.88 K ,    28.3 % ,    97.701 kPa
11102066 ,    297.87 K ,    28.3 % ,    97.700 kPa
11105071 ,    297.87 K ,    28.3 % ,    97.701 kPa
11108075 ,    297.86 K ,    28.3 % ,    97.701 kPa
11111080 ,    297.86 K ,    28.3 % ,    97.701 kPa
11114085 ,    297.85 K ,    28.3 % ,    97.701 kPa
11117089 ,    297.85 K ,    28.3 % ,    97.701 kPa
11120094 ,    297.84 K ,    28.3 % ,    97.701 kPa
11123099 ,    297.84 K ,    28.3 % ,    97.701 kPa
11126104 ,    297.84 K ,    28.3 % ,    97.701 kPa
11129108 ,    297.83 K ,    28.3 % ,    97.702 kPa
11132112 ,    297.83 K ,    28.3 % ,    97.702 kPa
11135117 ,    297.82 K ,    28.3 % ,    97.702 kPa
11138122 ,    297.82 K ,    28.3 % ,    97.702 kPa
11141127 ,    297.82 K ,    28.3 % ,    97.703 kPa
11144131 ,    297.81 K ,    28.2 % ,    97.703 kPa
11147136 ,    297.81 K ,    28.3 % ,    97.703 kPa
11150140 ,    297.80 K ,    28.3 % ,    97.703 kPa
11153145 ,    297.80 K ,    28.3 % ,    97.703 kPa
11156150 ,    297.79 K ,    28.3 % ,    97.704 kPa
11159154 ,    297.79 K ,    28.3 % ,    97.703 kPa
11162159 ,    297.78 K ,    28.3 % ,    97.704 kPa
11165163 ,    297.78 K ,    28.3 % ,    97.703 kPa
11168168 ,    297.77 K ,    28.3 % ,    97.704 kPa
11171173 ,    297.77 K ,    28.2 % ,    97.704 kPa
11174177 ,    297.77 K ,    28.3 % ,    97.704 kPa
11177182 ,    297.76 K ,    28.3 % ,    97.704 kPa
11180187 ,    297.76 K ,    28.3 % ,    97.704 kPa
11183192 ,    297.75 K ,    28.3 % ,    97.704 kPa
11186196 ,    297.75 K ,    28.3 % ,    97.704 kPa
11189200 ,    297.74 K ,    28.3 % ,    97.704 kPa
11192205 ,    297.74 K ,    28.3 % ,    97.704 kPa
11195210 ,    297.73 K ,    28.3 % ,    97.705 kPa
11198215 ,    297.73 K ,    28.3 % ,    97.705 kPa
11201219 ,    297.73 K ,    28.3 % ,    97.705 kPa
11204224 ,    297.72 K ,    28.3 % ,    97.705 kPa
11207228 ,    297.72 K ,    28.3 % ,    97.705 kPa
11210233 ,    297.71 K ,    28.3 % ,    97.705 kPa
11213238 ,    297.71 K ,    28.3 % ,    97.705 kPa
11216242 ,    297.70 K ,    28.3 % ,    97.705 kPa
11219247 ,    297.70 K ,    28.3 % ,    97.705 kPa
11222251 ,    297.70 K ,    28.3 % ,    97.706 kPa
11225256 ,    297.69 K ,    28.3 % ,    97.706 kPa
11228261 ,    297.69 K ,    28.3 % ,    97.706 kPa
11231265 ,    297.68 K ,    28.3 % ,    97.706 kPa
11234270 ,    297.68 K ,    28.3 % ,    97.706 kPa
11237274 ,    297.68 K ,    28.2 % ,    97.706 kPa
11240280 ,    297.67 K ,    28.3 % ,    97.706 kPa
11243284 ,    297.67 K ,    28.3 % ,    97.706 kPa
11246288 ,    297.66 K ,    28.2 % ,    97.707 kPa
11249293 ,    297.66 K ,    28.3 % ,    97.708 kPa
11252298 ,    297.66 K ,    28.3 % ,    97.708 kPa
11255303 ,    297.65 K ,    28.2 % ,    97.708 kPa
11258307 ,    297.65 K ,    28.2 % ,    97.708 kPa
11261312 ,    297.64 K ,    28.2 % ,    97.708 kPa
11264316 ,    297.64 K ,    28.3 % ,    97.708 kPa
11267321 ,    297.63 K ,    28.3 % ,    97.708 kPa
11270326 ,    297.63 K ,    28.2 % ,    97.709 kPa
11273330 ,    297.63 K ,    28.2 % ,    97.709 kPa
11276335 ,    297.62 K ,    28.2 % ,    97.709 kPa
11279339 ,    297.62 K ,    28.3 % ,    97.709 kPa
11282344 ,    297.61 K ,    28.3 % ,    97.710 kPa
11285349 ,    297.61 K ,    28.2 % ,    97.709 kPa
11288353 ,    297.61 K ,    28.3 % ,    97.710 kPa
