Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
1472344 ,    292.47 K ,    28.7 % ,    98.845 kPa
1475348 ,    292.47 K ,    28.7 % ,    98.845 kPa
1478352 ,    292.47 K ,    28.7 % ,    98.845 kPa
1481357 ,    292.47 K ,    28.7 % ,    98.845 kPa
1484362 ,    292.47 K ,    28.7 % ,    98.845 kPa
1487367 ,    292.47 K ,    28.7 % ,    98.844 kPa
1490371 ,    292.47 K ,    28.7 % ,    98.844 kPa
1493376 ,    292.47 K ,    28.7 % ,    98.844 kPa
1496380 ,    292.47 K ,    28.7 % ,    98.844 kPa
1499384 ,    292.47 K ,    28.7 % ,    98.844 kPa
1502390 ,    292.47 K ,    28.7 % ,    98.844 kPa
1505394 ,    292.47 K ,    28.7 % ,    98.844 kPa
1508399 ,    292.47 K ,    28.7 % ,    98.843 kPa
1511403 ,    292.47 K ,    28.7 % ,    98.843 kPa
1514407 ,    292.47 K ,    28.7 % ,    98.843 kPa
1517412 ,    292.47 K ,    28.7 % ,    98.843 kPa
1520417 ,    292.47 K ,    28.7 % ,    98.842 kPa
1523422 ,    292.47 K ,    28.7 % ,    98.843 kPa
1526426 ,    292.47 K ,    28.7 % ,    98.842 kPa
1529431 ,    292.47 K ,    28.7 % ,    98.842 kPa
1532435 ,    292.47 K ,    28.7 % ,    98.842 kPa
1535439 ,    292.47 K ,    28.7 % ,    98.841 kPa
1538445 ,    292.47 K ,    28.7 % ,    98.841 kPa
1541449 ,    292.47 K ,    28.7 % ,    98.841 kPa
1544454 ,    292.47 K ,    28.7 % ,    98.841 kPa
1547458 ,    292.47 K ,    28.7 % ,    98.841 kPa
1550462 ,    292.47 K ,    28.7 % ,    98.840 kPa
1553467 ,    292.47 K ,    28.7 % ,    98.841 kPa
1556472 ,    292.47 K ,    28.7 % ,    98.840 kPa
1559477 ,    292.47 K ,    28.7 % ,    98.840 kPa
1562481 ,    292.47 K ,    28.6 % ,    98.840 kPa
1565486 ,    292.47 K ,    28.7 % ,    98.840 kPa
1568490 ,    292.47 K ,    28.7 % ,    98.840 kPa
1571494 ,    292.47 K ,    28.7 % ,    98.840 kPa
1574500 ,    292.47 K ,    28.7 % ,    98.840 kPa
1577504 ,    292.47 K ,    28.7 % ,    98.840 kPa
1580509 ,    292.47 K ,    28.6 % ,    98.840 kPa
1583513 ,    292.47 K ,    28.6 % ,    98.840 kPa
1586518 ,    292.47 K ,    28.7 % ,    98.839 kPa
1589522 ,    292.47 K ,    28.7 % ,    98.839 kPa
1592527 ,    292.47 K ,    28.6 % ,    98.839 kPa
1595532 ,    292.47 K ,    28.7 % ,    98.839 kPa
1598536 ,    292.47 K ,    28.7 % ,    98.838 kPa
1601541 ,    292.47 K ,    28.7 % ,    98.838 kPa
1604545 ,    292.47 K ,    28.7 % ,    98.838 kPa
1607549 ,    292.47 K ,    28.6 % ,    98.838 kPa
1610555 ,    292.47 K ,    28.6 % ,    98.838 kPa
1613559 ,    292.47 K ,    28.6 % ,    98.838 kPa
1616564 ,    292.47 K ,    28.7 % ,    98.837 kPa
1619568 ,    292.47 K ,    28.7 % ,    98.837 kPa
1622573 ,    292.47 K ,    28.6 % ,    98.837 kPa
1625577 ,    292.47 K ,    28.6 % ,    98.836 kPa
1628582 ,    292.47 K ,    28.7 % ,    98.836 kPa
1631587 ,    292.47 K ,    28.7 % ,    98.836 kPa
1634591 ,    292.47 K ,    28.7 % ,    98.836 kPa
1637596 ,    292.48 K ,    28.7 % ,    98.836 kPa
1640600 ,    292.48 K ,    28.6 % ,    98.836 kPa
1643606 ,    292.47 K ,    28.6 % ,    98.836 kPa
1646610 ,    292.48 K ,    28.7 % ,    98.836 kPa
1649614 ,    292.47 K ,    28.6 % ,    98.835 kPa
1652619 ,    292.47 K ,    28.7 % ,    98.835 kPa
1655623 ,    292.47 K ,    28.6 % ,    98.835 kPa
1658628 ,    292.48 K ,    28.7 % ,    98.836 kPa
1661633 ,    292.48 K ,    28.6 % ,    98.836 kPa
1664637 ,    292.49 K ,    28.7 % ,    98.837 kPa
1667642 ,    292.49 K ,    28.7 % ,    98.836 kPa
1670646 ,    292.49 K ,    28.7 % ,    98.836 kPa
1673651 ,    292.48 K ,    28.7 % ,    98.836 kPa
1676655 ,    292.48 K ,    28.6 % ,    98.836 kPa
1679661 ,    292.48 K ,    28.6 % ,    98.836 kPa
1682665 ,    292.48 K ,    28.6 % ,    98.836 kPa
1685669 ,    292.48 K ,    28.6 % ,    98.836 kPa
1688674 ,    292.48 K ,    28.6 % ,    98.836 kPa
1691678 ,    292.49 K ,    28.6 % ,    98.837 kPa
1694683 ,    292.49 K ,    28.6 % ,    98.838 kPa
1697688 ,    292.50 K ,    28.6 % ,    98.838 kPa
1700692 ,    292.50 K ,    28.6 % ,    98.838 kPa
1703697 ,    292.51 K ,    28.6 % ,    98.839 kPa
1706701 ,    292.51 K ,    28.6 % ,    98.840 kPa
1709706 ,    292.51 K ,    28.6 % ,    98.840 kPa
1712710 ,    292.52 K ,    28.6 % ,    98.840 kPa
1715716 ,    292.52 K ,    28.6 % ,    98.841 kPa
1718720 ,    292.52 K ,    28.6 % ,    98.841 kPa
1721724 ,    292.53 K ,    28.6 % ,    98.841 kPa
1724729 ,    292.53 K ,    28.6 % ,    98.842 kPa
1727733 ,    292.53 K ,    28.6 % ,    98.842 kPa
1730738 ,    292.53 K ,    28.6 % ,    98.841 kPa
1733743 ,    292.53 K ,    28.6 % ,    98.842 kPa
1736748 ,    292.54 K ,    28.6 % ,    98.842 kPa
1739752 ,    292.54 K ,    28.6 % ,    98.842 kPa
1742756 ,    292.54 K ,    28.6 % ,    98.842 kPa
1745761 ,    292.54 K ,    28.6 % ,    98.842 kPa
1748765 ,    292.54 K ,    28.6 % ,    98.842 kPa
1751771 ,    292.54 K ,    28.6 % ,    98.842 kPa
1754775 ,    292.55 K ,    28.6 % ,    98.843 kPa
1757779 ,    292.55 K ,    28.6 % ,    98.843 kPa
1760784 ,    292.56 K ,    28.6 % ,    98.844 kPa
1763788 ,    292.56 K ,    28.6 % ,    98.845 kPa
1766793 ,    292.57 K ,    28.6 % ,    98.845 kPa
1769798 ,    292.57 K ,    28.6 % ,    98.845 kPa
1772803 ,    292.58 K ,    28.6 % ,    98.846 kPa
1775807 ,    292.58 K ,    28.6 % ,    98.847 kPa
1778811 ,    292.58 K ,    28.6 % ,    98.847 kPa
1781816 ,    292.59 K ,    28.6 % ,    98.848 kPa
1784820 ,    292.59 K ,    28.6 % ,    98.848 kPa
1787826 ,    292.59 K ,    28.6 % ,    98.848 kPa
1790830 ,    292.59 K ,    28.6 % ,    98.848 kPa
3117 ,    292.61 K ,    28.6 % ,    98.844 kPa
6121 ,    292.61 K ,    28.6 % ,    98.845 kPa
9125 ,    292.61 K ,    28.6 % ,    98.844 kPa
12130 ,    292.61 K ,    28.6 % ,    98.844 kPa
15134 ,    292.61 K ,    28.6 % ,    98.844 kPa
18139 ,    292.61 K ,    28.6 % ,    98.844 kPa
21143 ,    292.61 K ,    28.6 % ,    98.844 kPa
24148 ,    292.61 K ,    28.6 % ,    98.845 kPa
27153 ,    292.61 K ,    28.6 % ,    98.845 kPa
30157 ,    292.64 K ,    28.6 % ,    98.846 kPa
33162 ,    292.63 K ,    28.6 % ,    98.839 kPa
36166 ,    292.62 K ,    28.6 % ,    98.839 kPa
39171 ,    292.62 K ,    28.6 % ,    98.839 kPa
42175 ,    292.62 K ,    28.6 % ,    98.839 kPa
45179 ,    292.62 K ,    28.6 % ,    98.840 kPa
48184 ,    292.62 K ,    28.6 % ,    98.839 kPa
51188 ,    292.62 K ,    28.6 % ,    98.839 kPa
54193 ,    292.61 K ,    28.6 % ,    98.840 kPa
57197 ,    292.61 K ,    28.6 % ,    98.840 kPa
60201 ,    292.61 K ,    28.6 % ,    98.840 kPa
63207 ,    292.61 K ,    28.6 % ,    98.840 kPa
66211 ,    292.60 K ,    28.6 % ,    98.841 kPa
69216 ,    292.61 K ,    28.6 % ,    98.844 kPa
72220 ,    292.61 K ,    28.6 % ,    98.844 kPa
75225 ,    292.61 K ,    28.6 % ,    98.844 kPa
78229 ,    292.61 K ,    28.6 % ,    98.843 kPa
81233 ,    292.61 K ,    28.6 % ,    98.843 kPa
84238 ,    292.61 K ,    28.6 % ,    98.843 kPa
87242 ,    292.61 K ,    28.6 % ,    98.843 kPa
90247 ,    292.61 K ,    28.6 % ,    98.843 kPa
93251 ,    292.61 K ,    28.6 % ,    98.843 kPa
96256 ,    292.61 K ,    28.6 % ,    98.843 kPa
99261 ,    292.61 K ,    28.6 % ,    98.842 kPa
102265 ,    292.61 K ,    28.6 % ,    98.842 kPa
105270 ,    292.61 K ,    28.6 % ,    98.843 kPa
108274 ,    292.61 K ,    28.6 % ,    98.842 kPa
111279 ,    292.61 K ,    28.6 % ,    98.842 kPa
114283 ,    292.61 K ,    28.6 % ,    98.842 kPa
117287 ,    292.61 K ,    28.6 % ,    98.842 kPa
120292 ,    292.61 K ,    28.6 % ,    98.843 kPa
123297 ,    292.61 K ,    28.6 % ,    98.842 kPa
126302 ,    292.61 K ,    28.6 % ,    98.841 kPa
129306 ,    292.61 K ,    28.6 % ,    98.841 kPa
132311 ,    292.61 K ,    28.6 % ,    98.841 kPa
135315 ,    292.61 K ,    28.6 % ,    98.841 kPa
138319 ,    292.62 K ,    28.6 % ,    98.842 kPa
141324 ,    292.62 K ,    28.6 % ,    98.842 kPa
144328 ,    292.62 K ,    28.6 % ,    98.842 kPa
147334 ,    292.63 K ,    28.6 % ,    98.843 kPa
150338 ,    292.63 K ,    28.6 % ,    98.843 kPa
153342 ,    292.63 K ,    28.6 % ,    98.843 kPa
156347 ,    292.64 K ,    28.6 % ,    98.844 kPa
159351 ,    292.64 K ,    28.6 % ,    98.844 kPa
162356 ,    292.64 K ,    28.6 % ,    98.845 kPa
165360 ,    292.65 K ,    28.6 % ,    98.846 kPa
168365 ,    292.65 K ,    28.6 % ,    98.846 kPa
171370 ,    292.65 K ,    28.6 % ,    98.846 kPa
174374 ,    292.65 K ,    28.6 % ,    98.847 kPa
177379 ,    292.65 K ,    28.6 % ,    98.847 kPa
180383 ,    292.66 K ,    28.5 % ,    98.847 kPa
183388 ,    292.66 K ,    28.5 % ,    98.847 kPa
186392 ,    292.66 K ,    28.6 % ,    98.846 kPa
189396 ,    292.66 K ,    28.6 % ,    98.847 kPa
192401 ,    292.66 K ,    28.5 % ,    98.847 kPa
195406 ,    292.67 K ,    28.5 % ,    98.847 kPa
198411 ,    292.67 K ,    28.5 % ,    98.847 kPa
201415 ,    292.67 K ,    28.5 % ,    98.847 kPa
204420 ,    292.67 K ,    28.5 % ,    98.847 kPa
207424 ,    292.67 K ,    28.5 % ,    98.847 kPa
210428 ,    292.67 K ,    28.5 % ,    98.847 kPa
213433 ,    292.67 K ,    28.6 % ,    98.847 kPa
3117 ,    292.68 K ,    28.5 % ,    98.841 kPa
6121 ,    292.68 K ,    28.5 % ,    98.842 kPa
9125 ,    292.68 K ,    28.5 % ,    98.841 kPa
12130 ,    292.68 K ,    28.5 % ,    98.841 kPa
15134 ,    292.68 K ,    28.5 % ,    98.842 kPa
18139 ,    292.69 K ,    28.5 % ,    98.842 kPa
21143 ,    292.69 K ,    28.5 % ,    98.842 kPa
24147 ,    292.69 K ,    28.5 % ,    98.842 kPa
27153 ,    292.69 K ,    28.5 % ,    98.842 kPa
30157 ,    292.69 K ,    28.5 % ,    98.838 kPa
48184 ,    292.71 K ,    28.5 % ,    98.844 kPa
51188 ,    292.71 K ,    28.5 % ,    98.844 kPa
54193 ,    292.71 K ,    28.5 % ,    98.844 kPa
57197 ,    292.71 K ,    28.5 % ,    98.844 kPa
60201 ,    292.71 K ,    28.5 % ,    98.844 kPa
63207 ,    292.71 K ,    28.5 % ,    98.844 kPa
66211 ,    292.71 K ,    28.5 % ,    98.844 kPa
69216 ,    292.71 K ,    28.5 % ,    98.844 kPa
72220 ,    292.71 K ,    28.5 % ,    98.844 kPa
75225 ,    292.71 K ,    28.5 % ,    98.844 kPa
78229 ,    292.71 K ,    28.5 % ,    98.844 kPa
81233 ,    292.71 K ,    28.5 % ,    98.844 kPa
84238 ,    292.71 K ,    28.5 % ,    98.843 kPa
87242 ,    292.71 K ,    28.5 % ,    98.843 kPa
90247 ,    292.71 K ,    28.5 % ,    98.843 kPa
93251 ,    292.71 K ,    28.5 % ,    98.843 kPa
96256 ,    292.70 K ,    28.5 % ,    98.842 kPa
99261 ,    292.70 K ,    28.5 % ,    98.841 kPa
102265 ,    292.69 K ,    28.5 % ,    98.840 kPa
105270 ,    292.69 K ,    28.5 % ,    98.839 kPa
108274 ,    292.69 K ,    28.5 % ,    98.839 kPa
111279 ,    292.68 K ,    28.5 % ,    98.838 kPa
114283 ,    292.68 K ,    28.5 % ,    98.838 kPa
117287 ,    292.68 K ,    28.5 % ,    98.837 kPa
120292 ,    292.67 K ,    28.5 % ,    98.836 kPa
123296 ,    292.67 K ,    28.5 % ,    98.836 kPa
126302 ,    292.67 K ,    28.5 % ,    98.835 kPa
129306 ,    292.70 K ,    28.5 % ,    98.834 kPa
132311 ,    292.69 K ,    28.5 % ,    98.838 kPa
135315 ,    292.69 K ,    28.5 % ,    98.838 kPa
138319 ,    292.69 K ,    28.5 % ,    98.838 kPa
141324 ,    292.69 K ,    28.5 % ,    98.838 kPa
144328 ,    292.69 K ,    28.5 % ,    98.838 kPa
147333 ,    292.69 K ,    28.5 % ,    98.838 kPa
150338 ,    292.69 K ,    28.5 % ,    98.838 kPa
153342 ,    292.69 K ,    28.5 % ,    98.838 kPa
156347 ,    292.69 K ,    28.5 % ,    98.837 kPa
159351 ,    292.69 K ,    28.5 % ,    98.837 kPa
162356 ,    292.69 K ,    28.5 % ,    98.837 kPa
165360 ,    292.69 K ,    28.5 % ,    98.837 kPa
168365 ,    292.69 K ,    28.5 % ,    98.837 kPa
171369 ,    292.69 K ,    28.5 % ,    98.837 kPa
174374 ,    292.69 K ,    28.5 % ,    98.837 kPa
177379 ,    292.69 K ,    28.5 % ,    98.836 kPa
180383 ,    292.69 K ,    28.5 % ,    98.836 kPa
183388 ,    292.69 K ,    28.5 % ,    98.836 kPa
186392 ,    292.70 K ,    28.5 % ,    98.836 kPa
189396 ,    292.70 K ,    28.5 % ,    98.836 kPa
192401 ,    292.69 K ,    28.5 % ,    98.836 kPa
195405 ,    292.70 K ,    28.5 % ,    98.836 kPa
198411 ,    292.70 K ,    28.5 % ,    98.836 kPa
201415 ,    292.70 K ,    28.5 % ,    98.836 kPa
204420 ,    292.70 K ,    28.5 % ,    98.836 kPa
207424 ,    292.70 K ,    28.5 % ,    98.835 kPa
210428 ,    292.70 K ,    28.5 % ,    98.835 kPa
213433 ,    292.70 K ,    28.5 % ,    98.834 kPa
216437 ,    292.70 K ,    28.5 % ,    98.834 kPa
219442 ,    292.70 K ,    28.5 % ,    98.834 kPa
222447 ,    292.70 K ,    28.5 % ,    98.834 kPa
225452 ,    292.69 K ,    28.5 % ,    98.834 kPa
228456 ,    292.69 K ,    28.5 % ,    98.834 kPa
231460 ,    292.69 K ,    28.5 % ,    98.833 kPa
234465 ,    292.69 K ,    28.5 % ,    98.833 kPa
237469 ,    292.69 K ,    28.5 % ,    98.834 kPa
240474 ,    292.70 K ,    28.5 % ,    98.834 kPa
243478 ,    292.70 K ,    28.5 % ,    98.834 kPa
246482 ,    292.70 K ,    28.5 % ,    98.834 kPa
249488 ,    292.70 K ,    28.5 % ,    98.834 kPa
252492 ,    292.70 K ,    28.5 % ,    98.834 kPa
255497 ,    292.71 K ,    28.5 % ,    98.835 kPa
258501 ,    292.71 K ,    28.5 % ,    98.835 kPa
261506 ,    292.71 K ,    28.5 % ,    98.835 kPa
264510 ,    292.71 K ,    28.5 % ,    98.835 kPa
267514 ,    292.71 K ,    28.5 % ,    98.835 kPa
270520 ,    292.72 K ,    28.5 % ,    98.835 kPa
273524 ,    292.72 K ,    28.5 % ,    98.835 kPa
276529 ,    292.72 K ,    28.5 % ,    98.835 kPa
279533 ,    292.72 K ,    28.5 % ,    98.835 kPa
282537 ,    292.72 K ,    28.5 % ,    98.835 kPa
285542 ,    292.72 K ,    28.5 % ,    98.835 kPa
288546 ,    292.72 K ,    28.5 % ,    98.835 kPa
291551 ,    292.72 K ,    28.5 % ,    98.834 kPa
294556 ,    292.72 K ,    28.5 % ,    98.834 kPa
297561 ,    292.72 K ,    28.5 % ,    98.834 kPa
300565 ,    292.72 K ,    28.5 % ,    98.833 kPa
303569 ,    292.72 K ,    28.5 % ,    98.833 kPa
306574 ,    292.72 K ,    28.5 % ,    98.833 kPa
309578 ,    292.71 K ,    28.5 % ,    98.832 kPa
312583 ,    292.71 K ,    28.5 % ,    98.832 kPa
315587 ,    292.71 K ,    28.5 % ,    98.832 kPa
318593 ,    292.71 K ,    28.5 % ,    98.831 kPa
321597 ,    292.71 K ,    28.5 % ,    98.831 kPa
324601 ,    292.70 K ,    28.5 % ,    98.830 kPa
327606 ,    292.70 K ,    28.5 % ,    98.830 kPa
330610 ,    292.70 K ,    28.5 % ,    98.829 kPa
3117 ,    292.65 K ,    28.5 % ,    98.821 kPa
6121 ,    292.65 K ,    28.5 % ,    98.821 kPa
9125 ,    292.66 K ,    28.5 % ,    98.822 kPa
12130 ,    292.66 K ,    28.5 % ,    98.822 kPa
15134 ,    292.66 K ,    28.5 % ,    98.822 kPa
18139 ,    292.66 K ,    28.5 % ,    98.821 kPa
21143 ,    292.66 K ,    28.5 % ,    98.823 kPa
24147 ,    292.67 K ,    28.5 % ,    98.823 kPa
27153 ,    292.67 K ,    28.5 % ,    98.824 kPa
30157 ,    292.67 K ,    28.5 % ,    98.824 kPa
33162 ,    292.68 K ,    28.5 % ,    98.825 kPa
36166 ,    292.68 K ,    28.5 % ,    98.826 kPa
39171 ,    292.69 K ,    28.5 % ,    98.826 kPa
42175 ,    292.69 K ,    28.5 % ,    98.826 kPa
45179 ,    292.69 K ,    28.5 % ,    98.827 kPa
48184 ,    292.70 K ,    28.5 % ,    98.827 kPa
51188 ,    292.70 K ,    28.5 % ,    98.827 kPa
54193 ,    292.70 K ,    28.5 % ,    98.827 kPa
57197 ,    292.70 K ,    28.5 % ,    98.828 kPa
60201 ,    292.73 K ,    28.5 % ,    98.836 kPa
63207 ,    292.73 K ,    28.5 % ,    98.828 kPa
66211 ,    292.73 K ,    28.5 % ,    98.828 kPa
69216 ,    292.73 K ,    28.5 % ,    98.828 kPa
72220 ,    292.73 K ,    28.5 % ,    98.828 kPa
75225 ,    292.73 K ,    28.5 % ,    98.829 kPa
78229 ,    292.73 K ,    28.5 % ,    98.829 kPa
81233 ,    292.73 K ,    28.5 % ,    98.829 kPa
84238 ,    292.73 K ,    28.5 % ,    98.829 kPa
87242 ,    292.73 K ,    28.5 % ,    98.829 kPa
90247 ,    292.73 K ,    28.5 % ,    98.829 kPa
93251 ,    292.73 K ,    28.5 % ,    98.829 kPa
96256 ,    292.73 K ,    28.5 % ,    98.829 kPa
99260 ,    292.73 K ,    28.5 % ,    98.829 kPa
102265 ,    292.73 K ,    28.5 % ,    98.829 kPa
105270 ,    292.73 K ,    28.5 % ,    98.828 kPa
108274 ,    292.73 K ,    28.5 % ,    98.822 kPa
111279 ,    292.73 K ,    28.5 % ,    98.823 kPa
114283 ,    292.73 K ,    28.5 % ,    98.823 kPa
117287 ,    292.73 K ,    28.5 % ,    98.823 kPa
120292 ,    292.73 K ,    28.5 % ,    98.823 kPa
123296 ,    292.73 K ,    28.5 % ,    98.824 kPa
126302 ,    292.73 K ,    28.5 % ,    98.824 kPa
129306 ,    292.73 K ,    28.5 % ,    98.826 kPa
132311 ,    292.73 K ,    28.5 % ,    98.826 kPa
135315 ,    292.73 K ,    28.5 % ,    98.826 kPa
138319 ,    292.73 K ,    28.5 % ,    98.826 kPa
141324 ,    292.73 K ,    28.5 % ,    98.825 kPa
144328 ,    292.73 K ,    28.5 % ,    98.826 kPa
147333 ,    292.73 K ,    28.5 % ,    98.826 kPa
150338 ,    292.73 K ,    28.5 % ,    98.826 kPa
153342 ,    292.73 K ,    28.5 % ,    98.822 kPa
156347 ,    292.74 K ,    28.5 % ,    98.825 kPa
159351 ,    292.74 K ,    28.5 % ,    98.825 kPa
162356 ,    292.74 K ,    28.5 % ,    98.825 kPa
165360 ,    292.74 K ,    28.5 % ,    98.825 kPa
168365 ,    292.74 K ,    28.5 % ,    98.825 kPa
171369 ,    292.74 K ,    28.5 % ,    98.825 kPa
174374 ,    292.74 K ,    28.5 % ,    98.824 kPa
177379 ,    292.74 K ,    28.5 % ,    98.830 kPa
180383 ,    292.73 K ,    28.5 % ,    98.831 kPa
183388 ,    292.73 K ,    28.5 % ,    98.830 kPa
186392 ,    292.73 K ,    28.5 % ,    98.830 kPa
189396 ,    292.73 K ,    28.5 % ,    98.830 kPa
192401 ,    292.73 K ,    28.5 % ,    98.829 kPa
195405 ,    292.73 K ,    28.5 % ,    98.829 kPa
198411 ,    292.73 K ,    28.5 % ,    98.828 kPa
201415 ,    292.73 K ,    28.5 % ,    98.829 kPa
204420 ,    292.72 K ,    28.5 % ,    98.824 kPa
207424 ,    292.72 K ,    28.5 % ,    98.824 kPa
210428 ,    292.72 K ,    28.5 % ,    98.824 kPa
213433 ,    292.72 K ,    28.5 % ,    98.824 kPa
216437 ,    292.72 K ,    28.5 % ,    98.824 kPa
219442 ,    292.73 K ,    28.5 % ,    98.825 kPa
222447 ,    292.73 K ,    28.5 % ,    98.825 kPa
225452 ,    292.73 K ,    28.5 % ,    98.825 kPa
228456 ,    292.73 K ,    28.5 % ,    98.825 kPa
231460 ,    292.73 K ,    28.5 % ,    98.824 kPa
234465 ,    292.73 K ,    28.5 % ,    98.824 kPa
237469 ,    292.73 K ,    28.5 % ,    98.824 kPa
240474 ,    292.72 K ,    28.5 % ,    98.824 kPa
243479 ,    292.73 K ,    28.5 % ,    98.824 kPa
246483 ,    292.73 K ,    28.5 % ,    98.824 kPa
249488 ,    292.73 K ,    28.5 % ,    98.823 kPa
252492 ,    292.72 K ,    28.5 % ,    98.823 kPa
255497 ,    292.73 K ,    28.5 % ,    98.823 kPa
258501 ,    292.73 K ,    28.5 % ,    98.823 kPa
261506 ,    292.73 K ,    28.5 % ,    98.824 kPa
264510 ,    292.72 K ,    28.5 % ,    98.823 kPa
267515 ,    292.73 K ,    28.5 % ,    98.824 kPa
270520 ,    292.72 K ,    28.5 % ,    98.824 kPa
273524 ,    292.72 K ,    28.5 % ,    98.823 kPa
276529 ,    292.72 K ,    28.5 % ,    98.823 kPa
279533 ,    292.72 K ,    28.5 % ,    98.824 kPa
282537 ,    292.72 K ,    28.5 % ,    98.823 kPa
285542 ,    292.72 K ,    28.5 % ,    98.824 kPa
288546 ,    292.72 K ,    28.5 % ,    98.824 kPa
291552 ,    292.72 K ,    28.5 % ,    98.823 kPa
294556 ,    292.72 K ,    28.5 % ,    98.823 kPa
297561 ,    292.72 K ,    28.5 % ,    98.823 kPa
300565 ,    292.72 K ,    28.5 % ,    98.823 kPa
303569 ,    292.72 K ,    28.5 % ,    98.823 kPa
306574 ,    292.72 K ,    28.5 % ,    98.822 kPa
309578 ,    292.72 K ,    28.5 % ,    98.823 kPa
312583 ,    292.72 K ,    28.5 % ,    98.822 kPa
315588 ,    292.72 K ,    28.5 % ,    98.822 kPa
318593 ,    292.72 K ,    28.5 % ,    98.822 kPa
321597 ,    292.72 K ,    28.5 % ,    98.822 kPa
324601 ,    292.72 K ,    28.5 % ,    98.822 kPa
327606 ,    292.72 K ,    28.5 % ,    98.822 kPa
330610 ,    292.72 K ,    28.5 % ,    98.822 kPa
333615 ,    292.72 K ,    28.5 % ,    98.822 kPa
336619 ,    292.72 K ,    28.5 % ,    98.821 kPa
339624 ,    292.72 K ,    28.5 % ,    98.821 kPa
342629 ,    292.72 K ,    28.5 % ,    98.821 kPa
345633 ,    292.72 K ,    28.5 % ,    98.821 kPa
348638 ,    292.71 K ,    28.5 % ,    98.821 kPa
351642 ,    292.71 K ,    28.5 % ,    98.821 kPa
354647 ,    292.71 K ,    28.5 % ,    98.821 kPa
357651 ,    292.71 K ,    28.5 % ,    98.821 kPa
360655 ,    292.71 K ,    28.5 % ,    98.821 kPa
363661 ,    292.71 K ,    28.5 % ,    98.821 kPa
366665 ,    292.70 K ,    28.5 % ,    98.818 kPa
369670 ,    292.70 K ,    28.5 % ,    98.818 kPa
372674 ,    292.70 K ,    28.5 % ,    98.817 kPa
375678 ,    292.70 K ,    28.5 % ,    98.817 kPa
378683 ,    292.70 K ,    28.5 % ,    98.817 kPa
381687 ,    292.70 K ,    28.5 % ,    98.817 kPa
384692 ,    292.70 K ,    28.5 % ,    98.817 kPa
387697 ,    292.70 K ,    28.5 % ,    98.817 kPa
390702 ,    292.70 K ,    28.5 % ,    98.817 kPa
393706 ,    292.70 K ,    28.5 % ,    98.817 kPa
396710 ,    292.70 K ,    28.5 % ,    98.817 kPa
399715 ,    292.70 K ,    28.5 % ,    98.817 kPa
402719 ,    292.70 K ,    28.5 % ,    98.817 kPa
405724 ,    292.70 K ,    28.5 % ,    98.817 kPa
408728 ,    292.70 K ,    28.5 % ,    98.817 kPa
411734 ,    292.70 K ,    28.5 % ,    98.817 kPa
414738 ,    292.70 K ,    28.5 % ,    98.817 kPa
417742 ,    292.70 K ,    28.5 % ,    98.817 kPa
420747 ,    292.70 K ,    28.5 % ,    98.816 kPa
423751 ,    292.70 K ,    28.5 % ,    98.816 kPa
426756 ,    292.70 K ,    28.5 % ,    98.816 kPa
429760 ,    292.70 K ,    28.5 % ,    98.816 kPa
432764 ,    292.70 K ,    28.5 % ,    98.816 kPa
435769 ,    292.70 K ,    28.5 % ,    98.815 kPa
438774 ,    292.70 K ,    28.5 % ,    98.815 kPa
441779 ,    292.70 K ,    28.5 % ,    98.815 kPa
444783 ,    292.70 K ,    28.5 % ,    98.815 kPa
447788 ,    292.70 K ,    28.5 % ,    98.815 kPa
450792 ,    292.70 K ,    28.5 % ,    98.815 kPa
453796 ,    292.69 K ,    28.5 % ,    98.815 kPa
456801 ,    292.70 K ,    28.5 % ,    98.815 kPa
459805 ,    292.69 K ,    28.5 % ,    98.814 kPa
462811 ,    292.69 K ,    28.5 % ,    98.814 kPa
465815 ,    292.70 K ,    28.5 % ,    98.818 kPa
468819 ,    292.67 K ,    28.5 % ,    98.811 kPa
471824 ,    292.67 K ,    28.6 % ,    98.811 kPa
474828 ,    292.67 K ,    28.5 % ,    98.811 kPa
477833 ,    292.67 K ,    28.5 % ,    98.811 kPa
480837 ,    292.67 K ,    28.5 % ,    98.811 kPa
483843 ,    292.68 K ,    28.5 % ,    98.811 kPa
486847 ,    292.68 K ,    28.5 % ,    98.811 kPa
489851 ,    292.68 K ,    28.5 % ,    98.811 kPa
492856 ,    292.68 K ,    28.6 % ,    98.811 kPa
495860 ,    292.68 K ,    28.6 % ,    98.811 kPa
498865 ,    292.68 K ,    28.6 % ,    98.811 kPa
501869 ,    292.68 K ,    28.6 % ,    98.811 kPa
504873 ,    292.68 K ,    28.6 % ,    98.811 kPa
507879 ,    292.68 K ,    28.5 % ,    98.811 kPa
510883 ,    292.68 K ,    28.5 % ,    98.811 kPa
513888 ,    292.68 K ,    28.6 % ,    98.811 kPa
516892 ,    292.68 K ,    28.5 % ,    98.811 kPa
519897 ,    292.68 K ,    28.6 % ,    98.811 kPa
522901 ,    292.68 K ,    28.6 % ,    98.811 kPa
525905 ,    292.68 K ,    28.6 % ,    98.811 kPa
528910 ,    292.67 K ,    28.6 % ,    98.811 kPa
531915 ,    292.68 K ,    28.5 % ,    98.811 kPa
534920 ,    292.67 K ,    28.6 % ,    98.811 kPa
