Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
1391058 ,    292.28 K ,    28.7 % ,    96.857 kPa
1392065 ,    292.27 K ,    28.7 % ,    96.858 kPa
1393071 ,    292.28 K ,    28.7 % ,    96.855 kPa
1394077 ,    292.29 K ,    28.7 % ,    96.858 kPa
1395084 ,    292.28 K ,    28.7 % ,    96.857 kPa
1396090 ,    292.27 K ,    28.7 % ,    96.857 kPa
1397097 ,    292.28 K ,    28.7 % ,    96.858 kPa
1398104 ,    292.27 K ,    28.7 % ,    96.857 kPa
1399110 ,    292.28 K ,    28.7 % ,    96.857 kPa
1400117 ,    292.27 K ,    28.7 % ,    96.853 kPa
1401123 ,    292.27 K ,    28.8 % ,    96.857 kPa
1402130 ,    292.27 K ,    28.7 % ,    96.858 kPa
1403136 ,    292.27 K ,    28.7 % ,    96.856 kPa
1404142 ,    292.28 K ,    28.7 % ,    96.861 kPa
1405149 ,    292.27 K ,    28.7 % ,    96.859 kPa
1406155 ,    292.27 K ,    28.7 % ,    96.861 kPa
1407162 ,    292.27 K ,    28.7 % ,    96.860 kPa
1408168 ,    292.27 K ,    28.7 % ,    96.859 kPa
1409175 ,    292.28 K ,    28.7 % ,    96.857 kPa
1410182 ,    292.27 K ,    28.7 % ,    96.857 kPa
1411188 ,    292.27 K ,    28.7 % ,    96.858 kPa
1412194 ,    292.27 K ,    28.7 % ,    96.855 kPa
1413200 ,    292.26 K ,    28.7 % ,    96.859 kPa
1414207 ,    292.27 K ,    28.7 % ,    96.860 kPa
1415214 ,    292.26 K ,    28.7 % ,    96.855 kPa
1416220 ,    292.27 K ,    28.7 % ,    96.857 kPa
1417227 ,    292.26 K ,    28.7 % ,    96.857 kPa
1418233 ,    292.28 K ,    28.7 % ,    96.856 kPa
1419240 ,    292.28 K ,    28.8 % ,    96.859 kPa
1420247 ,    292.27 K ,    28.7 % ,    96.858 kPa
1421253 ,    292.27 K ,    28.7 % ,    96.860 kPa
1422259 ,    292.26 K ,    28.8 % ,    96.853 kPa
1423265 ,    292.27 K ,    28.8 % ,    96.855 kPa
1424272 ,    292.27 K ,    28.7 % ,    96.856 kPa
1425278 ,    292.27 K ,    28.7 % ,    96.856 kPa
1426285 ,    292.26 K ,    28.7 % ,    96.857 kPa
1427292 ,    292.26 K ,    28.7 % ,    96.857 kPa
1428298 ,    292.27 K ,    28.7 % ,    96.856 kPa
1429305 ,    292.27 K ,    28.7 % ,    96.859 kPa
1430311 ,    292.26 K ,    28.7 % ,    96.859 kPa
1431317 ,    292.27 K ,    28.7 % ,    96.858 kPa
1432324 ,    292.27 K ,    28.7 % ,    96.855 kPa
1433330 ,    292.27 K ,    28.7 % ,    96.856 kPa
1434337 ,    292.27 K ,    28.7 % ,    96.856 kPa
1435343 ,    292.26 K ,    28.7 % ,    96.858 kPa
1436350 ,    292.26 K ,    28.8 % ,    96.854 kPa
1437357 ,    292.27 K ,    28.7 % ,    96.858 kPa
1438363 ,    292.26 K ,    28.7 % ,    96.859 kPa
1439370 ,    292.26 K ,    28.8 % ,    96.858 kPa
1440376 ,    292.26 K ,    28.8 % ,    96.859 kPa
1441382 ,    292.26 K ,    28.7 % ,    96.856 kPa
1442388 ,    292.26 K ,    28.7 % ,    96.855 kPa
1443395 ,    292.26 K ,    28.7 % ,    96.857 kPa
1444402 ,    292.26 K ,    28.7 % ,    96.858 kPa
1445408 ,    292.26 K ,    28.8 % ,    96.857 kPa
1446415 ,    292.26 K ,    28.7 % ,    96.856 kPa
1447421 ,    292.25 K ,    28.7 % ,    96.853 kPa
1448428 ,    292.27 K ,    28.8 % ,    96.854 kPa
1449435 ,    292.26 K ,    28.7 % ,    96.855 kPa
1450441 ,    292.26 K ,    28.7 % ,    96.855 kPa
1451447 ,    292.25 K ,    28.7 % ,    96.850 kPa
1452453 ,    292.25 K ,    28.7 % ,    96.854 kPa
1453460 ,    292.26 K ,    28.7 % ,    96.855 kPa
1454467 ,    292.26 K ,    28.7 % ,    96.856 kPa
1455473 ,    292.25 K ,    28.7 % ,    96.853 kPa
1456480 ,    292.26 K ,    28.7 % ,    96.853 kPa
1457486 ,    292.25 K ,    28.7 % ,    96.854 kPa
1458493 ,    292.26 K ,    28.7 % ,    96.852 kPa
1459500 ,    292.26 K ,    28.7 % ,    96.857 kPa
1460505 ,    292.24 K ,    28.7 % ,    96.856 kPa
1461512 ,    292.25 K ,    28.7 % ,    96.853 kPa
1462518 ,    292.26 K ,    28.7 % ,    96.852 kPa
1463525 ,    292.26 K ,    28.7 % ,    96.855 kPa
1464531 ,    292.25 K ,    28.7 % ,    96.852 kPa
1465538 ,    292.25 K ,    28.7 % ,    96.855 kPa
1466545 ,    292.25 K ,    28.7 % ,    96.855 kPa
1467551 ,    292.25 K ,    28.7 % ,    96.855 kPa
1468558 ,    292.26 K ,    28.8 % ,    96.852 kPa
1469564 ,    292.25 K ,    29.0 % ,    96.850 kPa
1470570 ,    292.25 K ,    28.7 % ,    96.852 kPa
1471577 ,    292.24 K ,    28.7 % ,    96.853 kPa
1472583 ,    292.25 K ,    28.7 % ,    96.853 kPa
1473590 ,    292.26 K ,    28.7 % ,    96.853 kPa
1474596 ,    292.25 K ,    28.7 % ,    96.851 kPa
1475603 ,    292.25 K ,    28.7 % ,    96.854 kPa
1476610 ,    292.24 K ,    28.7 % ,    96.852 kPa
1477616 ,    292.26 K ,    28.7 % ,    96.850 kPa
1478623 ,    292.24 K ,    28.8 % ,    96.851 kPa
1479629 ,    292.24 K ,    28.7 % ,    96.852 kPa
1480635 ,    292.25 K ,    28.7 % ,    96.850 kPa
1481641 ,    292.24 K ,    28.7 % ,    96.847 kPa
1482648 ,    292.25 K ,    28.7 % ,    96.854 kPa
1483655 ,    292.24 K ,    28.7 % ,    96.849 kPa
1484661 ,    292.25 K ,    28.7 % ,    96.851 kPa
1485668 ,    292.24 K ,    28.7 % ,    96.851 kPa
1486674 ,    292.24 K ,    28.7 % ,    96.853 kPa
1487681 ,    292.24 K ,    28.7 % ,    96.854 kPa
1488688 ,    292.24 K ,    28.7 % ,    96.851 kPa
1489694 ,    292.25 K ,    28.7 % ,    96.853 kPa
1490700 ,    292.24 K ,    28.7 % ,    96.857 kPa
1491706 ,    292.24 K ,    28.7 % ,    96.852 kPa
1492713 ,    292.24 K ,    28.7 % ,    96.855 kPa
1493720 ,    292.24 K ,    28.7 % ,    96.852 kPa
1494726 ,    292.24 K ,    28.7 % ,    96.853 kPa
1495733 ,    292.24 K ,    28.7 % ,    96.854 kPa
1496739 ,    292.24 K ,    28.7 % ,    96.851 kPa
1497746 ,    292.24 K ,    28.7 % ,    96.851 kPa
1498753 ,    292.23 K ,    28.7 % ,    96.850 kPa
1499758 ,    292.24 K ,    28.7 % ,    96.854 kPa
1500765 ,    292.24 K ,    28.7 % ,    96.852 kPa
1501771 ,    292.24 K ,    28.7 % ,    96.854 kPa
1502778 ,    292.23 K ,    28.7 % ,    96.852 kPa
1503784 ,    292.24 K ,    28.7 % ,    96.854 kPa
1504791 ,    292.25 K ,    28.7 % ,    96.855 kPa
1505798 ,    292.24 K ,    28.7 % ,    96.852 kPa
1506804 ,    292.23 K ,    28.7 % ,    96.849 kPa
1507811 ,    292.23 K ,    28.7 % ,    96.852 kPa
1508817 ,    292.23 K ,    28.7 % ,    96.855 kPa
1509823 ,    292.25 K ,    28.7 % ,    96.856 kPa
1510830 ,    292.24 K ,    28.7 % ,    96.855 kPa
1511836 ,    292.23 K ,    28.7 % ,    96.852 kPa
1512843 ,    292.23 K ,    28.7 % ,    96.853 kPa
1513849 ,    292.25 K ,    28.7 % ,    96.856 kPa
1514856 ,    292.24 K ,    28.7 % ,    96.856 kPa
1515863 ,    292.24 K ,    28.7 % ,    96.857 kPa
1516869 ,    292.23 K ,    28.7 % ,    96.855 kPa
1517876 ,    292.23 K ,    28.7 % ,    96.854 kPa
1518882 ,    292.23 K ,    28.7 % ,    96.854 kPa
1519888 ,    292.24 K ,    28.7 % ,    96.853 kPa
1520894 ,    292.23 K ,    28.7 % ,    96.854 kPa
1521901 ,    292.23 K ,    28.7 % ,    96.850 kPa
1522908 ,    292.23 K ,    28.7 % ,    96.852 kPa
1523914 ,    292.23 K ,    28.7 % ,    96.854 kPa
1524921 ,    292.23 K ,    28.7 % ,    96.851 kPa
1525927 ,    292.23 K ,    28.7 % ,    96.852 kPa
1526934 ,    292.23 K ,    28.7 % ,    96.850 kPa
1527941 ,    292.24 K ,    28.7 % ,    96.853 kPa
1528947 ,    292.24 K ,    28.7 % ,    96.856 kPa
1529953 ,    292.23 K ,    28.7 % ,    96.851 kPa
1530959 ,    292.23 K ,    28.7 % ,    96.849 kPa
1531966 ,    292.22 K ,    28.7 % ,    96.847 kPa
1532973 ,    292.23 K ,    28.7 % ,    96.847 kPa
1533979 ,    292.23 K ,    28.7 % ,    96.852 kPa
1534986 ,    292.22 K ,    28.7 % ,    96.848 kPa
1535992 ,    292.23 K ,    28.7 % ,    96.847 kPa
1536999 ,    292.22 K ,    28.7 % ,    96.847 kPa
1538006 ,    292.22 K ,    28.7 % ,    96.854 kPa
1539012 ,    292.23 K ,    28.7 % ,    96.851 kPa
1540018 ,    292.23 K ,    28.7 % ,    96.850 kPa
1541024 ,    292.22 K ,    28.7 % ,    96.852 kPa
1542031 ,    292.22 K ,    28.7 % ,    96.851 kPa
1543037 ,    292.22 K ,    28.8 % ,    96.851 kPa
1544044 ,    292.23 K ,    28.7 % ,    96.853 kPa
1545051 ,    292.22 K ,    28.7 % ,    96.851 kPa
1546057 ,    292.22 K ,    28.7 % ,    96.852 kPa
1547064 ,    292.22 K ,    28.7 % ,    96.851 kPa
1548070 ,    292.23 K ,    28.7 % ,    96.853 kPa
1549077 ,    292.23 K ,    28.7 % ,    96.854 kPa
1550083 ,    292.22 K ,    28.7 % ,    96.852 kPa
1551089 ,    292.23 K ,    28.7 % ,    96.850 kPa
1552096 ,    292.22 K ,    28.7 % ,    96.852 kPa
1553102 ,    292.21 K ,    28.7 % ,    96.848 kPa
1554109 ,    292.22 K ,    28.7 % ,    96.853 kPa
1555116 ,    292.23 K ,    28.7 % ,    96.853 kPa
1556122 ,    292.23 K ,    28.7 % ,    96.854 kPa
1557129 ,    292.22 K ,    28.7 % ,    96.849 kPa
1558135 ,    292.23 K ,    28.7 % ,    96.853 kPa
1559142 ,    292.23 K ,    28.7 % ,    96.852 kPa
1560147 ,    292.23 K ,    28.7 % ,    96.851 kPa
1561154 ,    292.22 K ,    28.7 % ,    96.849 kPa
1562161 ,    292.22 K ,    28.7 % ,    96.851 kPa
1563167 ,    292.22 K ,    28.7 % ,    96.850 kPa
1564174 ,    292.22 K ,    28.7 % ,    96.848 kPa
1565180 ,    292.22 K ,    28.7 % ,    96.849 kPa
1566187 ,    292.22 K ,    28.7 % ,    96.851 kPa
1567194 ,    292.21 K ,    28.7 % ,    96.846 kPa
1568200 ,    292.22 K ,    28.7 % ,    96.848 kPa
1569206 ,    292.22 K ,    28.7 % ,    96.851 kPa
1570212 ,    292.22 K ,    28.7 % ,    96.847 kPa
1571219 ,    292.21 K ,    28.7 % ,    96.848 kPa
1572226 ,    292.22 K ,    28.7 % ,    96.849 kPa
1573232 ,    292.22 K ,    28.7 % ,    96.850 kPa
1574239 ,    292.21 K ,    28.7 % ,    96.849 kPa
1575245 ,    292.22 K ,    28.7 % ,    96.849 kPa
1576252 ,    292.21 K ,    28.7 % ,    96.849 kPa
1577259 ,    292.21 K ,    28.7 % ,    96.848 kPa
1578265 ,    292.21 K ,    28.7 % ,    96.848 kPa
1579271 ,    292.22 K ,    28.7 % ,    96.847 kPa
1580277 ,    292.22 K ,    28.7 % ,    96.851 kPa
1581284 ,    292.20 K ,    28.7 % ,    96.848 kPa
1582290 ,    292.21 K ,    28.7 % ,    96.846 kPa
1583297 ,    292.22 K ,    28.7 % ,    96.848 kPa
1584304 ,    292.22 K ,    28.7 % ,    96.846 kPa
1585310 ,    292.20 K ,    28.7 % ,    96.844 kPa
1586317 ,    292.21 K ,    28.7 % ,    96.845 kPa
1587323 ,    292.20 K ,    28.7 % ,    96.845 kPa
1588330 ,    292.22 K ,    28.7 % ,    96.847 kPa
1589336 ,    292.21 K ,    28.7 % ,    96.846 kPa
1590342 ,    292.20 K ,    28.7 % ,    96.846 kPa
1591349 ,    292.21 K ,    28.7 % ,    96.847 kPa
1592355 ,    292.21 K ,    28.7 % ,    96.850 kPa
1593362 ,    292.21 K ,    28.7 % ,    96.847 kPa
1594369 ,    292.20 K ,    28.7 % ,    96.849 kPa
1595375 ,    292.21 K ,    28.7 % ,    96.849 kPa
1596382 ,    292.20 K ,    28.7 % ,    96.850 kPa
1597388 ,    292.21 K ,    28.7 % ,    96.850 kPa
1598395 ,    292.21 K ,    28.7 % ,    96.847 kPa
1599400 ,    292.20 K ,    28.7 % ,    96.845 kPa
1600407 ,    292.20 K ,    29.2 % ,    96.844 kPa
1601414 ,    292.20 K ,    28.7 % ,    96.846 kPa
1602420 ,    292.20 K ,    28.7 % ,    96.847 kPa
1603427 ,    292.19 K ,    28.7 % ,    96.842 kPa
1604433 ,    292.20 K ,    28.7 % ,    96.844 kPa
1605440 ,    292.20 K ,    28.7 % ,    96.844 kPa
1606447 ,    292.20 K ,    28.7 % ,    96.845 kPa
1607453 ,    292.20 K ,    28.7 % ,    96.843 kPa
1608459 ,    292.19 K ,    28.7 % ,    96.842 kPa
1609465 ,    292.20 K ,    28.2 % ,    96.844 kPa
1610472 ,    292.20 K ,    28.7 % ,    96.845 kPa
1611479 ,    292.20 K ,    28.7 % ,    96.844 kPa
1612485 ,    292.20 K ,    28.7 % ,    96.844 kPa
1613492 ,    292.20 K ,    28.7 % ,    96.846 kPa
1614498 ,    292.20 K ,    28.7 % ,    96.846 kPa
1615505 ,    292.21 K ,    28.7 % ,    96.848 kPa
1616512 ,    292.20 K ,    28.7 % ,    96.847 kPa
1617517 ,    292.19 K ,    28.7 % ,    96.843 kPa
1618524 ,    292.20 K ,    28.7 % ,    96.845 kPa
1619530 ,    292.20 K ,    28.7 % ,    96.845 kPa
1620537 ,    292.19 K ,    28.7 % ,    96.843 kPa
1621543 ,    292.20 K ,    28.7 % ,    96.846 kPa
1622550 ,    292.19 K ,    28.7 % ,    96.846 kPa
1623557 ,    292.18 K ,    28.7 % ,    96.841 kPa
1624563 ,    292.19 K ,    28.7 % ,    96.849 kPa
1625570 ,    292.20 K ,    28.7 % ,    96.848 kPa
1626575 ,    292.19 K ,    28.7 % ,    96.848 kPa
1627582 ,    292.18 K ,    28.7 % ,    96.843 kPa
1628589 ,    292.19 K ,    28.7 % ,    96.843 kPa
1629595 ,    292.20 K ,    28.7 % ,    96.849 kPa
1630602 ,    292.19 K ,    28.7 % ,    96.845 kPa
1631608 ,    292.19 K ,    28.7 % ,    96.845 kPa
1632615 ,    292.19 K ,    28.7 % ,    96.845 kPa
1633622 ,    292.19 K ,    28.7 % ,    96.846 kPa
1634628 ,    292.20 K ,    28.7 % ,    96.846 kPa
1635635 ,    292.19 K ,    28.7 % ,    96.840 kPa
1636640 ,    292.18 K ,    28.7 % ,    96.841 kPa
1637647 ,    292.19 K ,    28.7 % ,    96.842 kPa
1638653 ,    292.19 K ,    28.7 % ,    96.846 kPa
1639660 ,    292.19 K ,    28.7 % ,    96.846 kPa
1640667 ,    292.18 K ,    28.7 % ,    96.843 kPa
1641673 ,    292.18 K ,    28.7 % ,    96.843 kPa
1642680 ,    292.19 K ,    28.7 % ,    96.842 kPa
1643686 ,    292.19 K ,    28.7 % ,    96.846 kPa
1644693 ,    292.19 K ,    28.7 % ,    96.841 kPa
1645699 ,    292.18 K ,    28.7 % ,    96.844 kPa
1646705 ,    292.18 K ,    28.7 % ,    96.846 kPa
1647712 ,    292.19 K ,    28.7 % ,    96.846 kPa
1648718 ,    292.19 K ,    28.7 % ,    96.845 kPa
1649725 ,    292.18 K ,    28.7 % ,    96.846 kPa
1650732 ,    292.18 K ,    28.7 % ,    96.844 kPa
1651738 ,    292.18 K ,    28.7 % ,    96.846 kPa
1652745 ,    292.19 K ,    28.7 % ,    96.847 kPa
1653751 ,    292.18 K ,    28.7 % ,    96.842 kPa
1654758 ,    292.18 K ,    28.7 % ,    96.840 kPa
1655763 ,    292.17 K ,    28.7 % ,    96.840 kPa
1656770 ,    292.18 K ,    28.7 % ,    96.841 kPa
1657777 ,    292.18 K ,    28.7 % ,    96.840 kPa
1658783 ,    292.17 K ,    28.7 % ,    96.840 kPa
1659790 ,    292.18 K ,    28.7 % ,    96.841 kPa
1660796 ,    292.18 K ,    28.7 % ,    96.845 kPa
1661803 ,    292.17 K ,    28.7 % ,    96.842 kPa
1662810 ,    292.17 K ,    28.7 % ,    96.844 kPa
1663816 ,    292.17 K ,    28.7 % ,    96.846 kPa
1664823 ,    292.18 K ,    28.7 % ,    96.847 kPa
1665828 ,    292.18 K ,    28.7 % ,    96.847 kPa
1666835 ,    292.17 K ,    28.7 % ,    96.845 kPa
1667842 ,    292.18 K ,    28.7 % ,    96.845 kPa
1668848 ,    292.18 K ,    28.7 % ,    96.844 kPa
1669855 ,    292.18 K ,    28.7 % ,    96.843 kPa
1670861 ,    292.18 K ,    28.7 % ,    96.848 kPa
1671868 ,    292.18 K ,    28.7 % ,    96.844 kPa
1672875 ,    292.16 K ,    28.7 % ,    96.843 kPa
1673881 ,    292.19 K ,    28.7 % ,    96.846 kPa
1674887 ,    292.19 K ,    28.7 % ,    96.843 kPa
1675893 ,    292.17 K ,    28.7 % ,    96.842 kPa
1676900 ,    292.17 K ,    28.7 % ,    96.841 kPa
1677906 ,    292.17 K ,    28.7 % ,    96.842 kPa
1678913 ,    292.18 K ,    28.7 % ,    96.844 kPa
1679920 ,    292.17 K ,    28.7 % ,    96.842 kPa
1680926 ,    292.17 K ,    28.7 % ,    96.839 kPa
1681933 ,    292.17 K ,    28.7 % ,    96.843 kPa
1682939 ,    292.17 K ,    28.7 % ,    96.843 kPa
1683946 ,    292.17 K ,    28.7 % ,    96.844 kPa
1684952 ,    292.16 K ,    28.7 % ,    96.843 kPa
1685958 ,    292.18 K ,    28.7 % ,    96.841 kPa
1686965 ,    292.17 K ,    28.7 % ,    96.840 kPa
1687971 ,    292.16 K ,    28.7 % ,    96.841 kPa
1688978 ,    292.16 K ,    28.7 % ,    96.839 kPa
1689985 ,    292.17 K ,    28.7 % ,    96.844 kPa
1690991 ,    292.17 K ,    28.7 % ,    96.840 kPa
1691998 ,    292.18 K ,    28.7 % ,    96.842 kPa
1693004 ,    292.17 K ,    28.7 % ,    96.841 kPa
1694011 ,    292.17 K ,    28.7 % ,    96.843 kPa
1695016 ,    292.17 K ,    28.7 % ,    96.843 kPa
1696023 ,    292.17 K ,    28.7 % ,    96.841 kPa
1697030 ,    292.16 K ,    28.7 % ,    96.842 kPa
1698036 ,    292.15 K ,    28.7 % ,    96.838 kPa
1699043 ,    292.16 K ,    28.7 % ,    96.839 kPa
1700049 ,    292.17 K ,    28.7 % ,    96.840 kPa
1701056 ,    292.17 K ,    28.7 % ,    96.841 kPa
1702063 ,    292.15 K ,    28.7 % ,    96.839 kPa
1703069 ,    292.08 K ,    28.7 % ,    96.827 kPa
1704075 ,    292.17 K ,    28.7 % ,    96.842 kPa
1705081 ,    292.17 K ,    28.7 % ,    96.876 kPa
1706088 ,    292.15 K ,    28.7 % ,    96.875 kPa
1707095 ,    292.15 K ,    28.7 % ,    96.868 kPa
1708101 ,    292.15 K ,    28.6 % ,    96.871 kPa
1709108 ,    292.14 K ,    28.6 % ,    96.858 kPa
1710114 ,    292.15 K ,    28.6 % ,    96.858 kPa
1711121 ,    292.14 K ,    28.6 % ,    96.859 kPa
1712128 ,    292.14 K ,    28.6 % ,    96.857 kPa
1713134 ,    292.14 K ,    28.5 % ,    96.855 kPa
1714140 ,    292.13 K ,    28.6 % ,    96.857 kPa
1715146 ,    292.14 K ,    28.6 % ,    96.856 kPa
1716153 ,    292.15 K ,    28.6 % ,    96.858 kPa
1717159 ,    292.14 K ,    28.6 % ,    96.853 kPa
1718166 ,    292.14 K ,    28.6 % ,    96.855 kPa
1719173 ,    292.14 K ,    28.6 % ,    96.855 kPa
1720179 ,    292.14 K ,    28.6 % ,    96.854 kPa
