Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
7667229 ,    303.51 K ,    0.6 % ,    96.777 kPa
7668236 ,    303.51 K ,    0.6 % ,    96.782 kPa
7669242 ,    303.52 K ,    0.6 % ,    96.784 kPa
7670249 ,    303.53 K ,    0.6 % ,    96.788 kPa
7671256 ,    303.51 K ,    0.6 % ,    96.786 kPa
7672261 ,    303.51 K ,    0.6 % ,    96.791 kPa
7673268 ,    303.52 K ,    0.6 % ,    96.794 kPa
7674274 ,    303.53 K ,    0.6 % ,    96.791 kPa
7675281 ,    303.52 K ,    0.6 % ,    96.790 kPa
7676288 ,    303.52 K ,    0.6 % ,    96.793 kPa
7677294 ,    303.53 K ,    0.6 % ,    96.794 kPa
7678300 ,    303.53 K ,    0.6 % ,    96.793 kPa
7679306 ,    303.51 K ,    0.6 % ,    96.785 kPa
7680313 ,    303.50 K ,    0.6 % ,    96.780 kPa
7681319 ,    303.50 K ,    0.6 % ,    96.777 kPa
7682326 ,    303.50 K ,    0.6 % ,    96.774 kPa
7683333 ,    303.47 K ,    0.6 % ,    96.771 kPa
7684339 ,    303.47 K ,    0.6 % ,    96.773 kPa
7685345 ,    303.48 K ,    0.6 % ,    96.778 kPa
7686351 ,    303.47 K ,    0.6 % ,    96.777 kPa
7687358 ,    303.47 K ,    0.6 % ,    96.779 kPa
7688365 ,    303.48 K ,    0.6 % ,    96.781 kPa
7689371 ,    303.47 K ,    0.6 % ,    96.783 kPa
7690378 ,    303.47 K ,    0.6 % ,    96.780 kPa
7691383 ,    303.48 K ,    0.6 % ,    96.782 kPa
7692390 ,    303.47 K ,    0.6 % ,    96.782 kPa
7693396 ,    303.48 K ,    0.6 % ,    96.783 kPa
7694403 ,    303.47 K ,    0.6 % ,    96.780 kPa
7695410 ,    303.46 K ,    0.6 % ,    96.778 kPa
7696416 ,    303.45 K ,    0.6 % ,    96.771 kPa
7697422 ,    303.45 K ,    0.6 % ,    96.764 kPa
7698428 ,    303.44 K ,    0.6 % ,    96.760 kPa
7699435 ,    303.44 K ,    0.6 % ,    96.765 kPa
7700442 ,    303.44 K ,    0.6 % ,    96.766 kPa
7701448 ,    303.44 K ,    0.6 % ,    96.773 kPa
7702455 ,    303.44 K ,    0.7 % ,    96.771 kPa
7703461 ,    303.43 K ,    0.6 % ,    96.772 kPa
7704467 ,    303.45 K ,    0.6 % ,    96.776 kPa
7705474 ,    303.44 K ,    0.6 % ,    96.775 kPa
7706480 ,    303.44 K ,    0.6 % ,    96.774 kPa
7707487 ,    303.44 K ,    0.6 % ,    96.775 kPa
7708493 ,    303.43 K ,    0.6 % ,    96.777 kPa
7709500 ,    303.43 K ,    0.6 % ,    96.774 kPa
7710505 ,    303.44 K ,    0.6 % ,    96.774 kPa
7711512 ,    303.43 K ,    0.6 % ,    96.768 kPa
7712519 ,    303.42 K ,    0.6 % ,    96.764 kPa
7713525 ,    303.42 K ,    0.6 % ,    96.763 kPa
7714532 ,    303.41 K ,    0.6 % ,    96.760 kPa
7715538 ,    303.41 K ,    0.6 % ,    96.762 kPa
7716544 ,    303.42 K ,    0.6 % ,    96.769 kPa
7717551 ,    303.41 K ,    0.6 % ,    96.766 kPa
7718557 ,    303.42 K ,    0.6 % ,    96.768 kPa
7719564 ,    303.42 K ,    0.6 % ,    96.771 kPa
7720570 ,    303.41 K ,    0.6 % ,    96.769 kPa
7721577 ,    303.41 K ,    0.6 % ,    96.769 kPa
7722584 ,    303.41 K ,    0.6 % ,    96.770 kPa
7723589 ,    303.42 K ,    0.6 % ,    96.769 kPa
7724596 ,    303.41 K ,    0.6 % ,    96.768 kPa
7725602 ,    303.42 K ,    0.6 % ,    96.764 kPa
7726609 ,    303.39 K ,    0.6 % ,    96.757 kPa
7727616 ,    303.39 K ,    0.6 % ,    96.755 kPa
7728622 ,    303.38 K ,    0.6 % ,    96.754 kPa
7729628 ,    303.38 K ,    0.6 % ,    96.759 kPa
7730634 ,    303.37 K ,    0.6 % ,    96.760 kPa
7731641 ,    303.38 K ,    0.6 % ,    96.763 kPa
7732647 ,    303.37 K ,    0.7 % ,    96.761 kPa
7733654 ,    303.38 K ,    0.6 % ,    96.760 kPa
7734661 ,    303.38 K ,    0.6 % ,    96.762 kPa
7735667 ,    303.37 K ,    0.6 % ,    96.761 kPa
7736673 ,    303.37 K ,    0.6 % ,    96.760 kPa
7737679 ,    303.38 K ,    0.6 % ,    96.763 kPa
7738686 ,    303.37 K ,    0.6 % ,    96.763 kPa
7739693 ,    303.38 K ,    0.6 % ,    96.758 kPa
7740699 ,    303.37 K ,    0.6 % ,    96.751 kPa
7741706 ,    303.36 K ,    0.6 % ,    96.748 kPa
7742711 ,    303.35 K ,    0.6 % ,    96.745 kPa
7743718 ,    303.35 K ,    0.6 % ,    96.748 kPa
7744724 ,    303.35 K ,    0.6 % ,    96.753 kPa
7745731 ,    303.35 K ,    0.6 % ,    96.754 kPa
7746738 ,    303.35 K ,    0.6 % ,    96.757 kPa
7747744 ,    303.36 K ,    0.6 % ,    96.757 kPa
7748751 ,    303.34 K ,    0.6 % ,    96.757 kPa
7749756 ,    303.35 K ,    0.6 % ,    96.757 kPa
7750763 ,    303.35 K ,    0.6 % ,    96.755 kPa
7751770 ,    303.35 K ,    0.6 % ,    96.758 kPa
7752776 ,    303.36 K ,    0.6 % ,    96.761 kPa
7753783 ,    303.34 K ,    0.6 % ,    96.756 kPa
7754789 ,    303.35 K ,    0.6 % ,    96.755 kPa
7755795 ,    303.33 K ,    0.6 % ,    96.744 kPa
7756802 ,    303.32 K ,    0.6 % ,    96.743 kPa
7757808 ,    303.32 K ,    0.6 % ,    96.743 kPa
7758815 ,    303.32 K ,    0.6 % ,    96.747 kPa
7759821 ,    303.32 K ,    0.6 % ,    96.750 kPa
7760828 ,    303.31 K ,    0.6 % ,    96.749 kPa
7761833 ,    303.32 K ,    0.6 % ,    96.748 kPa
7762840 ,    303.31 K ,    0.6 % ,    96.750 kPa
7763847 ,    303.31 K ,    0.6 % ,    96.751 kPa
7764853 ,    303.31 K ,    0.6 % ,    96.749 kPa
7765860 ,    303.31 K ,    0.7 % ,    96.749 kPa
7766866 ,    303.30 K ,    0.6 % ,    96.748 kPa
7767873 ,    303.31 K ,    0.6 % ,    96.749 kPa
7768879 ,    303.30 K ,    0.6 % ,    96.745 kPa
7769885 ,    303.28 K ,    0.6 % ,    96.738 kPa
7770892 ,    303.29 K ,    0.6 % ,    96.734 kPa
7771898 ,    303.27 K ,    0.6 % ,    96.733 kPa
7772905 ,    303.28 K ,    0.6 % ,    96.738 kPa
7773912 ,    303.27 K ,    0.6 % ,    96.741 kPa
7774917 ,    303.28 K ,    0.6 % ,    96.741 kPa
7775924 ,    303.27 K ,    0.6 % ,    96.741 kPa
7776930 ,    303.27 K ,    0.6 % ,    96.743 kPa
7777937 ,    303.28 K ,    0.6 % ,    96.743 kPa
7778944 ,    303.27 K ,    0.6 % ,    96.742 kPa
7779950 ,    303.28 K ,    0.6 % ,    96.743 kPa
7780956 ,    303.27 K ,    0.6 % ,    96.739 kPa
7781962 ,    303.27 K ,    0.6 % ,    96.742 kPa
7782969 ,    303.28 K ,    0.6 % ,    96.737 kPa
7783975 ,    303.26 K ,    0.6 % ,    96.730 kPa
7784982 ,    303.25 K ,    0.6 % ,    96.725 kPa
7785989 ,    303.24 K ,    0.6 % ,    96.726 kPa
7786995 ,    303.24 K ,    0.6 % ,    96.727 kPa
7788001 ,    303.24 K ,    0.6 % ,    96.730 kPa
7789007 ,    303.23 K ,    0.6 % ,    96.731 kPa
7790014 ,    303.24 K ,    0.6 % ,    96.733 kPa
7791021 ,    303.24 K ,    0.6 % ,    96.734 kPa
7792027 ,    303.24 K ,    0.6 % ,    96.736 kPa
7793034 ,    303.24 K ,    0.6 % ,    96.739 kPa
7794039 ,    303.24 K ,    0.6 % ,    96.738 kPa
7795046 ,    303.24 K ,    0.7 % ,    96.735 kPa
7796052 ,    303.24 K ,    0.6 % ,    96.734 kPa
7797059 ,    303.23 K ,    0.6 % ,    96.732 kPa
7798066 ,    303.24 K ,    0.6 % ,    96.731 kPa
7799072 ,    303.22 K ,    0.6 % ,    96.724 kPa
7800078 ,    303.22 K ,    0.6 % ,    96.720 kPa
7801084 ,    303.19 K ,    0.7 % ,    96.717 kPa
7802091 ,    303.20 K ,    0.7 % ,    96.720 kPa
7803098 ,    303.19 K ,    0.6 % ,    96.714 kPa
7804104 ,    303.20 K ,    0.7 % ,    96.718 kPa
7805111 ,    303.19 K ,    0.7 % ,    96.724 kPa
7806117 ,    303.20 K ,    0.6 % ,    96.726 kPa
7807123 ,    303.19 K ,    0.6 % ,    96.727 kPa
7808130 ,    303.20 K ,    0.7 % ,    96.730 kPa
7809136 ,    303.19 K ,    0.6 % ,    96.729 kPa
7810143 ,    303.19 K ,    0.6 % ,    96.729 kPa
7811149 ,    303.19 K ,    0.7 % ,    96.729 kPa
7812156 ,    303.20 K ,    0.6 % ,    96.728 kPa
7813161 ,    303.19 K ,    0.6 % ,    96.724 kPa
7814168 ,    303.18 K ,    0.6 % ,    96.720 kPa
7815175 ,    303.17 K ,    0.7 % ,    96.712 kPa
7816181 ,    303.16 K ,    0.6 % ,    96.709 kPa
7817188 ,    303.17 K ,    0.6 % ,    96.711 kPa
7818194 ,    303.16 K ,    0.6 % ,    96.706 kPa
7819200 ,    303.15 K ,    0.6 % ,    96.711 kPa
7820207 ,    303.16 K ,    0.6 % ,    96.716 kPa
7821213 ,    303.16 K ,    0.6 % ,    96.716 kPa
7822220 ,    303.15 K ,    0.7 % ,    96.720 kPa
7823226 ,    303.16 K ,    0.7 % ,    96.719 kPa
7824233 ,    303.16 K ,    0.6 % ,    96.725 kPa
7825240 ,    303.16 K ,    0.6 % ,    96.723 kPa
7826245 ,    303.16 K ,    0.6 % ,    96.722 kPa
7827252 ,    303.17 K ,    0.6 % ,    96.721 kPa
7828258 ,    303.17 K ,    0.6 % ,    96.721 kPa
7829265 ,    303.16 K ,    0.6 % ,    96.718 kPa
7830272 ,    303.15 K ,    0.6 % ,    96.712 kPa
7831278 ,    303.16 K ,    0.6 % ,    96.712 kPa
7832284 ,    303.15 K ,    0.6 % ,    96.704 kPa
7833290 ,    303.14 K ,    0.6 % ,    96.701 kPa
7834297 ,    303.13 K ,    0.7 % ,    96.702 kPa
7835303 ,    303.13 K ,    0.7 % ,    96.702 kPa
7836310 ,    303.12 K ,    0.6 % ,    96.703 kPa
7837317 ,    303.12 K ,    0.7 % ,    96.705 kPa
7838323 ,    303.12 K ,    0.7 % ,    96.708 kPa
7839329 ,    303.13 K ,    0.7 % ,    96.712 kPa
7840335 ,    303.13 K ,    0.6 % ,    96.713 kPa
7841342 ,    303.13 K ,    0.6 % ,    96.712 kPa
7842349 ,    303.12 K ,    0.6 % ,    96.711 kPa
7843355 ,    303.13 K ,    0.6 % ,    96.713 kPa
7844362 ,    303.14 K ,    0.6 % ,    96.712 kPa
7845368 ,    303.13 K ,    0.6 % ,    96.710 kPa
7846374 ,    303.13 K ,    0.6 % ,    96.708 kPa
7847380 ,    303.11 K ,    0.6 % ,    96.702 kPa
7848387 ,    303.12 K ,    0.6 % ,    96.700 kPa
7849394 ,    303.11 K ,    0.7 % ,    96.696 kPa
7850400 ,    303.09 K ,    0.7 % ,    96.695 kPa
7851407 ,    303.08 K ,    0.6 % ,    96.694 kPa
7852412 ,    303.09 K ,    0.7 % ,    96.695 kPa
7853419 ,    303.10 K ,    0.6 % ,    96.701 kPa
7854426 ,    303.10 K ,    0.6 % ,    96.704 kPa
7855432 ,    303.09 K ,    0.6 % ,    96.703 kPa
7856439 ,    303.09 K ,    0.6 % ,    96.703 kPa
7857445 ,    303.10 K ,    0.7 % ,    96.707 kPa
7858451 ,    303.10 K ,    0.6 % ,    96.706 kPa
7859458 ,    303.09 K ,    0.6 % ,    96.706 kPa
7860464 ,    303.08 K ,    0.7 % ,    96.707 kPa
7861471 ,    303.10 K ,    0.6 % ,    96.705 kPa
7862477 ,    303.10 K ,    0.6 % ,    96.706 kPa
7863484 ,    303.09 K ,    0.6 % ,    96.697 kPa
7864489 ,    303.07 K ,    0.6 % ,    96.691 kPa
7865496 ,    303.07 K ,    0.7 % ,    96.687 kPa
7866503 ,    303.06 K ,    0.7 % ,    96.687 kPa
7867509 ,    303.05 K ,    0.6 % ,    96.687 kPa
7868516 ,    303.05 K ,    0.7 % ,    96.688 kPa
7869522 ,    303.06 K ,    0.7 % ,    96.692 kPa
7870528 ,    303.06 K ,    0.7 % ,    96.696 kPa
7871535 ,    303.05 K ,    0.7 % ,    96.697 kPa
7872541 ,    303.04 K ,    0.6 % ,    96.697 kPa
7873548 ,    303.05 K ,    0.7 % ,    96.697 kPa
7874554 ,    303.06 K ,    0.7 % ,    96.702 kPa
7875561 ,    303.06 K ,    0.7 % ,    96.698 kPa
7876568 ,    303.06 K ,    0.6 % ,    96.699 kPa
7877573 ,    303.05 K ,    0.6 % ,    96.697 kPa
7878580 ,    303.05 K ,    0.7 % ,    96.694 kPa
7879586 ,    303.04 K ,    0.7 % ,    96.690 kPa
7880593 ,    303.03 K ,    0.6 % ,    96.681 kPa
7881600 ,    303.02 K ,    0.7 % ,    96.681 kPa
7882606 ,    303.02 K ,    0.7 % ,    96.682 kPa
7883612 ,    303.03 K ,    0.7 % ,    96.687 kPa
7884618 ,    303.02 K ,    0.6 % ,    96.690 kPa
7885625 ,    303.02 K ,    0.7 % ,    96.688 kPa
7886631 ,    303.00 K ,    0.7 % ,    96.687 kPa
7887638 ,    303.00 K ,    0.7 % ,    96.692 kPa
7888645 ,    303.00 K ,    0.7 % ,    96.689 kPa
7889650 ,    303.00 K ,    0.7 % ,    96.689 kPa
7890657 ,    303.00 K ,    0.7 % ,    96.692 kPa
7891663 ,    302.99 K ,    0.6 % ,    96.690 kPa
7892670 ,    303.00 K ,    0.7 % ,    96.690 kPa
7893677 ,    302.99 K ,    0.7 % ,    96.686 kPa
7894683 ,    302.97 K ,    0.7 % ,    96.678 kPa
7895689 ,    302.96 K ,    0.7 % ,    96.672 kPa
7896695 ,    302.96 K ,    0.7 % ,    96.672 kPa
7897702 ,    302.96 K ,    0.7 % ,    96.676 kPa
7898708 ,    302.95 K ,    0.7 % ,    96.679 kPa
7899715 ,    302.95 K ,    0.6 % ,    96.681 kPa
7900722 ,    302.95 K ,    0.7 % ,    96.680 kPa
7901727 ,    302.95 K ,    0.7 % ,    96.682 kPa
7902734 ,    302.96 K ,    0.7 % ,    96.684 kPa
7903740 ,    302.96 K ,    0.7 % ,    96.681 kPa
7904747 ,    302.96 K ,    0.7 % ,    96.684 kPa
7905754 ,    302.96 K ,    0.7 % ,    96.684 kPa
7906760 ,    302.96 K ,    0.6 % ,    96.680 kPa
7907767 ,    302.96 K ,    0.6 % ,    96.679 kPa
7908772 ,    302.94 K ,    0.6 % ,    96.671 kPa
7909779 ,    302.93 K ,    0.7 % ,    96.668 kPa
7910786 ,    302.92 K ,    0.7 % ,    96.661 kPa
7911792 ,    302.90 K ,    0.7 % ,    96.661 kPa
7912799 ,    302.92 K ,    0.7 % ,    96.668 kPa
7913805 ,    302.91 K ,    0.7 % ,    96.670 kPa
7914811 ,    302.91 K ,    0.7 % ,    96.673 kPa
7915817 ,    302.91 K ,    0.7 % ,    96.672 kPa
7916824 ,    302.91 K ,    0.7 % ,    96.674 kPa
7917831 ,    302.91 K ,    0.7 % ,    96.675 kPa
7918837 ,    302.90 K ,    0.7 % ,    96.673 kPa
7919844 ,    302.90 K ,    0.7 % ,    96.676 kPa
7920849 ,    302.91 K ,    0.7 % ,    96.676 kPa
7921856 ,    302.91 K ,    0.7 % ,    96.676 kPa
7922863 ,    302.92 K ,    0.7 % ,    96.672 kPa
7923869 ,    302.90 K ,    0.7 % ,    96.664 kPa
7924876 ,    302.89 K ,    0.7 % ,    96.660 kPa
7925882 ,    302.90 K ,    0.7 % ,    96.662 kPa
7926889 ,    302.89 K ,    0.7 % ,    96.662 kPa
7927895 ,    302.88 K ,    0.6 % ,    96.665 kPa
7928901 ,    302.89 K ,    0.7 % ,    96.666 kPa
7929908 ,    302.89 K ,    0.7 % ,    96.667 kPa
7930914 ,    302.88 K ,    0.7 % ,    96.669 kPa
7931921 ,    302.90 K ,    0.7 % ,    96.671 kPa
7932928 ,    302.89 K ,    0.7 % ,    96.670 kPa
7933933 ,    302.88 K ,    0.7 % ,    96.668 kPa
7934940 ,    302.89 K ,    0.7 % ,    96.669 kPa
7935946 ,    302.90 K ,    0.7 % ,    96.669 kPa
7936953 ,    302.89 K ,    0.6 % ,    96.665 kPa
7937959 ,    302.88 K ,    0.6 % ,    96.662 kPa
7938966 ,    302.88 K ,    0.7 % ,    96.660 kPa
7939972 ,    302.86 K ,    0.7 % ,    96.656 kPa
7940978 ,    302.86 K ,    0.7 % ,    96.659 kPa
7941985 ,    302.86 K ,    0.7 % ,    96.662 kPa
7942991 ,    302.86 K ,    0.6 % ,    96.662 kPa
7943998 ,    302.86 K ,    0.6 % ,    96.663 kPa
7945005 ,    302.86 K ,    0.7 % ,    96.663 kPa
7946011 ,    302.86 K ,    0.7 % ,    96.665 kPa
7947017 ,    302.86 K ,    0.7 % ,    96.663 kPa
7948023 ,    302.86 K ,    0.7 % ,    96.661 kPa
7949030 ,    302.86 K ,    0.7 % ,    96.662 kPa
7950036 ,    302.86 K ,    0.7 % ,    96.663 kPa
7951043 ,    302.86 K ,    0.7 % ,    96.661 kPa
7952050 ,    302.86 K ,    0.7 % ,    96.658 kPa
7953055 ,    302.85 K ,    0.7 % ,    96.651 kPa
7954062 ,    302.84 K ,    0.7 % ,    96.650 kPa
7955068 ,    302.84 K ,    0.7 % ,    96.654 kPa
7956075 ,    302.84 K ,    0.7 % ,    96.655 kPa
7957082 ,    302.84 K ,    0.7 % ,    96.658 kPa
7958088 ,    302.84 K ,    0.7 % ,    96.659 kPa
7959095 ,    302.83 K ,    0.7 % ,    96.659 kPa
7960100 ,    302.83 K ,    0.7 % ,    96.654 kPa
7961107 ,    302.84 K ,    0.7 % ,    96.657 kPa
7962114 ,    302.83 K ,    0.6 % ,    96.654 kPa
7963120 ,    302.84 K ,    0.7 % ,    96.657 kPa
7964127 ,    302.84 K ,    0.7 % ,    96.659 kPa
7965133 ,    302.85 K ,    0.7 % ,    96.655 kPa
7966139 ,    302.85 K ,    0.7 % ,    96.652 kPa
7967145 ,    302.83 K ,    0.7 % ,    96.646 kPa
7968152 ,    302.84 K ,    0.6 % ,    96.646 kPa
7969159 ,    302.84 K ,    0.7 % ,    96.650 kPa
7970165 ,    302.84 K ,    0.6 % ,    96.651 kPa
7971172 ,    302.84 K ,    0.7 % ,    96.650 kPa
7972177 ,    302.84 K ,    0.7 % ,    96.651 kPa
7973184 ,    302.82 K ,    0.7 % ,    96.651 kPa
7974191 ,    302.84 K ,    0.7 % ,    96.652 kPa
7975197 ,    302.83 K ,    0.7 % ,    96.652 kPa
7976204 ,    302.83 K ,    0.6 % ,    96.651 kPa
7977210 ,    302.81 K ,    0.7 % ,    96.650 kPa
7978217 ,    302.82 K ,    0.6 % ,    96.646 kPa
7979223 ,    302.82 K ,    0.6 % ,    96.643 kPa
7980229 ,    302.80 K ,    0.7 % ,    96.640 kPa
7981236 ,    302.81 K ,    0.7 % ,    96.639 kPa
7982242 ,    302.79 K ,    0.7 % ,    96.635 kPa
7983249 ,    302.79 K ,    0.7 % ,    96.638 kPa
7984256 ,    302.79 K ,    0.7 % ,    96.643 kPa
7985261 ,    302.78 K ,    0.7 % ,    96.641 kPa
7986268 ,    302.79 K ,    0.7 % ,    96.642 kPa
7987274 ,    302.79 K ,    0.7 % ,    96.646 kPa
7988281 ,    302.78 K ,    0.7 % ,    96.647 kPa
7989287 ,    302.79 K ,    0.7 % ,    96.648 kPa
7990294 ,    302.79 K ,    0.7 % ,    96.644 kPa
7991300 ,    302.78 K ,    0.7 % ,    96.648 kPa
7992306 ,    302.78 K ,    0.6 % ,    96.641 kPa
7993313 ,    302.78 K ,    0.7 % ,    96.641 kPa
7994319 ,    302.76 K ,    0.7 % ,    96.632 kPa
7995326 ,    302.76 K ,    0.6 % ,    96.631 kPa
7996333 ,    302.74 K ,    0.7 % ,    96.627 kPa
7997339 ,    302.75 K ,    0.7 % ,    96.628 kPa
7998345 ,    302.76 K ,    0.7 % ,    96.631 kPa
7999351 ,    302.74 K ,    0.7 % ,    96.633 kPa
8000358 ,    302.76 K ,    0.7 % ,    96.638 kPa
8001364 ,    302.74 K ,    0.7 % ,    96.636 kPa
8002371 ,    302.75 K ,    0.7 % ,    96.639 kPa
8003378 ,    302.76 K ,    0.7 % ,    96.638 kPa
8004383 ,    302.74 K ,    0.6 % ,    96.637 kPa
8005390 ,    302.75 K ,    0.7 % ,    96.640 kPa
8006396 ,    302.76 K ,    0.7 % ,    96.640 kPa
8007403 ,    302.74 K ,    0.7 % ,    96.635 kPa
8008410 ,    302.74 K ,    0.7 % ,    96.633 kPa
8009416 ,    302.73 K ,    0.7 % ,    96.627 kPa
8010423 ,    302.72 K ,    0.7 % ,    96.623 kPa
8011428 ,    302.71 K ,    0.7 % ,    96.620 kPa
8012435 ,    302.71 K ,    0.7 % ,    96.624 kPa
8013442 ,    302.70 K ,    0.7 % ,    96.625 kPa
8014448 ,    302.71 K ,    0.7 % ,    96.629 kPa
8015455 ,    302.70 K ,    0.7 % ,    96.628 kPa
8016461 ,    302.71 K ,    0.7 % ,    96.631 kPa
8017467 ,    302.71 K ,    0.7 % ,    96.632 kPa
8018473 ,    302.70 K ,    0.7 % ,    96.631 kPa
8019480 ,    302.70 K ,    0.7 % ,    96.632 kPa
8020487 ,    302.71 K ,    0.6 % ,    96.635 kPa
8021493 ,    302.70 K ,    0.7 % ,    96.631 kPa
8022500 ,    302.71 K ,    0.7 % ,    96.630 kPa
8023505 ,    302.70 K ,    0.7 % ,    96.626 kPa
8024512 ,    302.70 K ,    0.7 % ,    96.621 kPa
8025519 ,    302.68 K ,    0.7 % ,    96.618 kPa
8026525 ,    302.67 K ,    0.7 % ,    96.612 kPa
8027532 ,    302.68 K ,    0.7 % ,    96.616 kPa
8028538 ,    302.67 K ,    0.7 % ,    96.620 kPa
8029545 ,    302.67 K ,    0.7 % ,    96.621 kPa
8030551 ,    302.67 K ,    0.7 % ,    96.623 kPa
8031557 ,    302.67 K ,    0.7 % ,    96.623 kPa
8032564 ,    302.67 K ,    0.7 % ,    96.627 kPa
8033570 ,    302.67 K ,    0.7 % ,    96.627 kPa
8034577 ,    302.67 K ,    0.7 % ,    96.629 kPa
8035584 ,    302.67 K ,    0.7 % ,    96.627 kPa
8036589 ,    302.67 K ,    0.7 % ,    96.627 kPa
8037596 ,    302.68 K ,    0.7 % ,    96.628 kPa
8038602 ,    302.68 K ,    0.7 % ,    96.622 kPa
8039609 ,    302.67 K ,    0.7 % ,    96.618 kPa
8040615 ,    302.65 K ,    0.7 % ,    96.613 kPa
8041622 ,    302.63 K ,    0.7 % ,    96.609 kPa
8042628 ,    302.63 K ,    0.7 % ,    96.609 kPa
8043634 ,    302.63 K ,    0.7 % ,    96.610 kPa
8044641 ,    302.63 K ,    0.7 % ,    96.614 kPa
8045647 ,    302.64 K ,    0.7 % ,    96.617 kPa
8046654 ,    302.63 K ,    0.7 % ,    96.615 kPa
8047661 ,    302.63 K ,    0.7 % ,    96.621 kPa
8048667 ,    302.64 K ,    0.7 % ,    96.619 kPa
8049673 ,    302.63 K ,    0.7 % ,    96.621 kPa
8050679 ,    302.63 K ,    0.7 % ,    96.619 kPa
8051686 ,    302.64 K ,    0.7 % ,    96.626 kPa
8052692 ,    302.63 K ,    0.7 % ,    96.619 kPa
8053699 ,    302.64 K ,    0.7 % ,    96.618 kPa
8054706 ,    302.63 K ,    0.7 % ,    96.609 kPa
8055711 ,    302.61 K ,    0.7 % ,    96.609 kPa
8056718 ,    302.61 K ,    0.7 % ,    96.605 kPa
8057724 ,    302.61 K ,    0.7 % ,    96.606 kPa
8058731 ,    302.61 K ,    0.7 % ,    96.612 kPa
8059738 ,    302.61 K ,    0.7 % ,    96.612 kPa
8060744 ,    302.61 K ,    0.7 % ,    96.616 kPa
8061750 ,    302.62 K ,    0.7 % ,    96.617 kPa
8062756 ,    302.60 K ,    0.7 % ,    96.614 kPa
8063763 ,    302.61 K ,    0.7 % ,    96.614 kPa
8064770 ,    302.61 K ,    0.7 % ,    96.618 kPa
8065776 ,    302.60 K ,    0.7 % ,    96.615 kPa
8066783 ,    302.61 K ,    0.7 % ,    96.615 kPa
8067788 ,    302.61 K ,    0.7 % ,    96.614 kPa
8068795 ,    302.61 K ,    0.7 % ,    96.614 kPa
8069801 ,    302.60 K ,    0.7 % ,    96.608 kPa
8070808 ,    302.58 K ,    0.7 % ,    96.606 kPa
8071815 ,    302.59 K ,    0.7 % ,    96.604 kPa
8072821 ,    302.58 K ,    0.7 % ,    96.605 kPa
8073828 ,    302.58 K ,    0.7 % ,    96.608 kPa
8074833 ,    302.58 K ,    0.7 % ,    96.606 kPa
8075840 ,    302.59 K ,    0.7 % ,    96.612 kPa
8076847 ,    302.60 K ,    0.7 % ,    96.614 kPa
8077853 ,    302.59 K ,    0.7 % ,    96.613 kPa
8078860 ,    302.60 K ,    0.7 % ,    96.613 kPa
8079866 ,    302.60 K ,    0.7 % ,    96.612 kPa
8080872 ,    302.59 K ,    0.7 % ,    96.609 kPa
8081879 ,    302.60 K ,    0.7 % ,    96.611 kPa
8082885 ,    302.59 K ,    0.7 % ,    96.609 kPa
8083892 ,    302.58 K ,    0.7 % ,    96.602 kPa
8084898 ,    302.58 K ,    0.7 % ,    96.599 kPa
8085905 ,    302.57 K ,    0.7 % ,    96.599 kPa
8086910 ,    302.58 K ,    0.7 % ,    96.604 kPa
8087917 ,    302.57 K ,    0.5 % ,    96.602 kPa
8088924 ,    302.58 K ,    0.7 % ,    96.604 kPa
8089930 ,    302.56 K ,    0.7 % ,    96.604 kPa
8090937 ,    302.58 K ,    0.7 % ,    96.605 kPa
8091943 ,    302.57 K ,    0.7 % ,    96.605 kPa
8092949 ,    302.56 K ,    0.7 % ,    96.601 kPa
8093956 ,    302.58 K ,    0.7 % ,    96.607 kPa
8094962 ,    302.57 K ,    0.7 % ,    96.605 kPa
8095969 ,    302.57 K ,    0.7 % ,    96.604 kPa
8096975 ,    302.58 K ,    0.7 % ,    96.604 kPa
8097982 ,    302.56 K ,    0.6 % ,    96.597 kPa
8098989 ,    302.57 K ,    0.7 % ,    96.595 kPa
8099994 ,    302.56 K ,    0.7 % ,    96.594 kPa
8101001 ,    302.56 K ,    0.7 % ,    96.597 kPa
8102007 ,    302.55 K ,    0.7 % ,    96.595 kPa
8103014 ,    302.55 K ,    0.7 % ,    96.599 kPa
8104020 ,    302.55 K ,    0.7 % ,    96.596 kPa
8105027 ,    302.54 K ,    0.7 % ,    96.596 kPa
8106033 ,    302.55 K ,    0.7 % ,    96.598 kPa
8107039 ,    302.54 K ,    0.7 % ,    96.596 kPa
8108046 ,    302.55 K ,    0.7 % ,    96.600 kPa
8109052 ,    302.55 K ,    0.7 % ,    96.599 kPa
8110059 ,    302.55 K ,    0.7 % ,    96.600 kPa
8111066 ,    302.54 K ,    0.7 % ,    96.598 kPa
8112071 ,    302.54 K ,    0.7 % ,    96.595 kPa
8113078 ,    302.55 K ,    0.7 % ,    96.590 kPa
8114084 ,    302.53 K ,    0.7 % ,    96.591 kPa
8115091 ,    302.54 K ,    0.7 % ,    96.593 kPa
8116098 ,    302.52 K ,    0.7 % ,    96.591 kPa
8117104 ,    302.53 K ,    0.7 % ,    96.593 kPa
8118111 ,    302.52 K ,    0.7 % ,    96.593 kPa
8119116 ,    302.52 K ,    0.7 % ,    96.596 kPa
