Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
6086295 ,    299.85 K ,    28.7 % ,    93.502 kPa
6087302 ,    299.84 K ,    28.7 % ,    93.500 kPa
6088307 ,    299.85 K ,    28.7 % ,    93.502 kPa
6089314 ,    299.83 K ,    28.7 % ,    93.501 kPa
6090320 ,    299.84 K ,    28.7 % ,    93.500 kPa
6091327 ,    299.83 K ,    28.7 % ,    93.495 kPa
6092334 ,    299.82 K ,    28.7 % ,    93.496 kPa
6093340 ,    299.83 K ,    28.7 % ,    93.497 kPa
6094347 ,    299.83 K ,    28.7 % ,    93.497 kPa
6095353 ,    299.83 K ,    28.7 % ,    93.495 kPa
6096360 ,    299.83 K ,    28.7 % ,    93.501 kPa
6097366 ,    299.82 K ,    28.7 % ,    93.494 kPa
6098372 ,    299.82 K ,    28.7 % ,    93.496 kPa
6099379 ,    299.82 K ,    28.7 % ,    93.497 kPa
6100385 ,    299.82 K ,    28.7 % ,    93.495 kPa
6101392 ,    299.83 K ,    28.7 % ,    93.498 kPa
6102398 ,    299.81 K ,    28.7 % ,    93.499 kPa
6103405 ,    299.81 K ,    28.7 % ,    93.499 kPa
6104412 ,    299.81 K ,    28.8 % ,    93.501 kPa
6105418 ,    299.81 K ,    28.7 % ,    93.497 kPa
6106425 ,    299.81 K ,    28.7 % ,    93.496 kPa
6107430 ,    299.81 K ,    28.7 % ,    93.498 kPa
6108437 ,    299.80 K ,    28.7 % ,    93.495 kPa
6109444 ,    299.81 K ,    28.8 % ,    93.498 kPa
6110450 ,    299.80 K ,    28.7 % ,    93.497 kPa
6111457 ,    299.81 K ,    28.7 % ,    93.499 kPa
6112463 ,    299.80 K ,    28.7 % ,    93.492 kPa
6113470 ,    299.80 K ,    28.7 % ,    93.491 kPa
6114477 ,    299.81 K ,    28.7 % ,    93.496 kPa
6115483 ,    299.79 K ,    28.8 % ,    93.493 kPa
6116489 ,    299.80 K ,    28.8 % ,    93.494 kPa
6117495 ,    299.80 K ,    28.7 % ,    93.492 kPa
6118502 ,    299.80 K ,    28.7 % ,    93.497 kPa
6119508 ,    299.80 K ,    28.7 % ,    93.497 kPa
6120515 ,    299.78 K ,    28.7 % ,    93.495 kPa
6121522 ,    299.78 K ,    28.7 % ,    93.494 kPa
6122528 ,    299.80 K ,    28.7 % ,    93.495 kPa
6123535 ,    299.78 K ,    28.8 % ,    93.493 kPa
6124541 ,    299.80 K ,    28.7 % ,    93.496 kPa
6125547 ,    299.78 K ,    28.7 % ,    93.492 kPa
6126554 ,    299.79 K ,    28.7 % ,    93.494 kPa
6127560 ,    299.78 K ,    28.7 % ,    93.493 kPa
6128567 ,    299.77 K ,    28.7 % ,    93.491 kPa
6129573 ,    299.78 K ,    28.8 % ,    93.495 kPa
6130580 ,    299.76 K ,    28.7 % ,    93.491 kPa
6131587 ,    299.78 K ,    28.8 % ,    93.493 kPa
6132593 ,    299.77 K ,    28.8 % ,    93.492 kPa
6133600 ,    299.77 K ,    28.8 % ,    93.490 kPa
6134605 ,    299.78 K ,    28.7 % ,    93.493 kPa
6135612 ,    299.76 K ,    28.7 % ,    93.492 kPa
6136619 ,    299.76 K ,    28.7 % ,    93.490 kPa
6137625 ,    299.77 K ,    28.7 % ,    93.492 kPa
6138632 ,    299.76 K ,    28.7 % ,    93.495 kPa
6139638 ,    299.77 K ,    28.7 % ,    93.493 kPa
6140645 ,    299.75 K ,    28.7 % ,    93.494 kPa
6141651 ,    299.76 K ,    28.7 % ,    93.491 kPa
6142658 ,    299.76 K ,    28.7 % ,    93.488 kPa
6143664 ,    299.75 K ,    28.7 % ,    93.491 kPa
6144670 ,    299.76 K ,    28.7 % ,    93.494 kPa
6145677 ,    299.74 K ,    28.7 % ,    93.491 kPa
6146683 ,    299.76 K ,    29.1 % ,    93.494 kPa
6147690 ,    299.76 K ,    28.7 % ,    93.495 kPa
6148697 ,    299.74 K ,    28.7 % ,    93.491 kPa
6149703 ,    299.75 K ,    28.7 % ,    93.495 kPa
6150710 ,    299.74 K ,    28.7 % ,    93.491 kPa
6151716 ,    299.75 K ,    28.7 % ,    93.491 kPa
6152722 ,    299.74 K ,    28.7 % ,    93.492 kPa
6153729 ,    299.73 K ,    28.8 % ,    93.490 kPa
6154735 ,    299.75 K ,    28.7 % ,    93.494 kPa
6155742 ,    299.74 K ,    28.7 % ,    93.491 kPa
6156748 ,    299.74 K ,    28.7 % ,    93.494 kPa
6157755 ,    299.74 K ,    28.7 % ,    93.492 kPa
6158761 ,    299.73 K ,    28.7 % ,    93.489 kPa
6159768 ,    299.74 K ,    28.8 % ,    93.491 kPa
6160775 ,    299.73 K ,    28.7 % ,    93.492 kPa
6161780 ,    299.72 K ,    28.8 % ,    93.488 kPa
6162787 ,    299.74 K ,    28.7 % ,    93.489 kPa
6163793 ,    299.72 K ,    28.7 % ,    93.484 kPa
6164800 ,    299.73 K ,    28.7 % ,    93.488 kPa
6165807 ,    299.73 K ,    28.7 % ,    93.488 kPa
6166813 ,    299.72 K ,    28.8 % ,    93.489 kPa
6167820 ,    299.73 K ,    28.8 % ,    93.491 kPa
6168826 ,    299.71 K ,    28.8 % ,    93.489 kPa
6169832 ,    299.73 K ,    28.7 % ,    93.493 kPa
6170839 ,    299.72 K ,    28.8 % ,    93.489 kPa
6171845 ,    299.71 K ,    28.8 % ,    93.490 kPa
6172852 ,    299.72 K ,    28.8 % ,    93.490 kPa
6173858 ,    299.71 K ,    28.7 % ,    93.487 kPa
6174865 ,    299.71 K ,    28.8 % ,    93.487 kPa
6175872 ,    299.71 K ,    28.8 % ,    93.487 kPa
6176878 ,    299.70 K ,    28.8 % ,    93.489 kPa
6177885 ,    299.71 K ,    28.8 % ,    93.490 kPa
6178890 ,    299.70 K ,    28.8 % ,    93.487 kPa
6179897 ,    299.70 K ,    28.7 % ,    93.490 kPa
6180903 ,    299.70 K ,    28.7 % ,    93.487 kPa
6181910 ,    299.70 K ,    28.7 % ,    93.488 kPa
6182917 ,    299.71 K ,    28.8 % ,    93.487 kPa
6183923 ,    299.69 K ,    28.8 % ,    93.486 kPa
6184930 ,    299.71 K ,    28.7 % ,    93.487 kPa
6185936 ,    299.70 K ,    28.8 % ,    93.485 kPa
6186943 ,    299.69 K ,    28.8 % ,    93.485 kPa
6187949 ,    299.70 K ,    28.6 % ,    93.485 kPa
6188955 ,    299.69 K ,    28.8 % ,    93.484 kPa
6189962 ,    299.69 K ,    28.8 % ,    93.486 kPa
6190968 ,    299.70 K ,    28.7 % ,    93.485 kPa
6191975 ,    299.68 K ,    28.8 % ,    93.485 kPa
6192982 ,    299.69 K ,    28.7 % ,    93.483 kPa
6193988 ,    299.69 K ,    28.8 % ,    93.486 kPa
6194995 ,    299.68 K ,    28.7 % ,    93.485 kPa
6196001 ,    299.70 K ,    28.8 % ,    93.486 kPa
6197007 ,    299.68 K ,    28.7 % ,    93.482 kPa
6198013 ,    299.70 K ,    28.8 % ,    93.487 kPa
6199020 ,    299.69 K ,    28.8 % ,    93.484 kPa
6200027 ,    299.68 K ,    28.8 % ,    93.485 kPa
6201033 ,    299.69 K ,    28.8 % ,    93.487 kPa
6202040 ,    299.69 K ,    28.8 % ,    93.484 kPa
6203046 ,    299.68 K ,    28.8 % ,    93.487 kPa
6204053 ,    299.68 K ,    28.8 % ,    93.487 kPa
6205060 ,    299.67 K ,    28.8 % ,    93.482 kPa
6206065 ,    299.67 K ,    28.8 % ,    93.483 kPa
6207072 ,    299.68 K ,    28.8 % ,    93.484 kPa
6208078 ,    299.67 K ,    28.8 % ,    93.483 kPa
6209085 ,    299.69 K ,    28.8 % ,    93.486 kPa
6210092 ,    299.67 K ,    28.8 % ,    93.482 kPa
6211098 ,    299.67 K ,    28.7 % ,    93.484 kPa
6212105 ,    299.67 K ,    28.8 % ,    93.486 kPa
6213111 ,    299.66 K ,    28.8 % ,    93.482 kPa
6214118 ,    299.67 K ,    28.8 % ,    93.487 kPa
6215123 ,    299.66 K ,    28.8 % ,    93.485 kPa
6216130 ,    299.67 K ,    28.8 % ,    93.486 kPa
6217137 ,    299.67 K ,    28.8 % ,    93.484 kPa
6218143 ,    299.66 K ,    28.8 % ,    93.480 kPa
6219150 ,    299.67 K ,    28.8 % ,    93.484 kPa
6220156 ,    299.67 K ,    28.8 % ,    93.486 kPa
6221163 ,    299.66 K ,    28.8 % ,    93.483 kPa
6222170 ,    299.67 K ,    28.8 % ,    93.484 kPa
6223176 ,    299.65 K ,    28.8 % ,    93.483 kPa
6224182 ,    299.66 K ,    28.8 % ,    93.484 kPa
6225188 ,    299.66 K ,    28.8 % ,    93.482 kPa
6226195 ,    299.65 K ,    28.8 % ,    93.483 kPa
6227202 ,    299.67 K ,    28.8 % ,    93.484 kPa
6228208 ,    299.65 K ,    28.8 % ,    93.482 kPa
6229215 ,    299.65 K ,    28.8 % ,    93.478 kPa
6230221 ,    299.66 K ,    28.8 % ,    93.485 kPa
6231228 ,    299.65 K ,    28.8 % ,    93.481 kPa
6232235 ,    299.65 K ,    28.8 % ,    93.482 kPa
6233240 ,    299.65 K ,    28.8 % ,    93.480 kPa
6234247 ,    299.64 K ,    28.8 % ,    93.478 kPa
6235253 ,    299.65 K ,    28.8 % ,    93.479 kPa
6236260 ,    299.65 K ,    28.8 % ,    93.479 kPa
6237266 ,    299.66 K ,    28.8 % ,    93.484 kPa
6238273 ,    299.64 K ,    28.8 % ,    93.483 kPa
6239280 ,    299.64 K ,    28.8 % ,    93.481 kPa
6240286 ,    299.64 K ,    28.8 % ,    93.481 kPa
6241293 ,    299.64 K ,    28.8 % ,    93.481 kPa
6242298 ,    299.64 K ,    28.8 % ,    93.480 kPa
6243305 ,    299.64 K ,    28.8 % ,    93.480 kPa
6244312 ,    299.63 K ,    28.8 % ,    93.480 kPa
6245318 ,    299.64 K ,    28.8 % ,    93.484 kPa
6246325 ,    299.62 K ,    28.8 % ,    93.479 kPa
6247331 ,    299.62 K ,    28.8 % ,    93.481 kPa
6248338 ,    299.64 K ,    28.8 % ,    93.484 kPa
6249345 ,    299.61 K ,    28.7 % ,    93.480 kPa
6250351 ,    299.63 K ,    28.7 % ,    93.483 kPa
6251357 ,    299.61 K ,    28.7 % ,    93.478 kPa
6252363 ,    299.61 K ,    28.8 % ,    93.476 kPa
6253370 ,    299.62 K ,    28.7 % ,    93.478 kPa
6254376 ,    299.62 K ,    28.7 % ,    93.480 kPa
6255383 ,    299.62 K ,    28.7 % ,    93.485 kPa
6256390 ,    299.61 K ,    28.8 % ,    93.479 kPa
6257396 ,    299.61 K ,    28.7 % ,    93.481 kPa
6258403 ,    299.62 K ,    28.8 % ,    93.482 kPa
6259409 ,    299.61 K ,    28.7 % ,    93.482 kPa
6260415 ,    299.61 K ,    28.7 % ,    93.479 kPa
6261422 ,    299.61 K ,    28.7 % ,    93.481 kPa
6262428 ,    299.60 K ,    28.7 % ,    93.481 kPa
6263435 ,    299.61 K ,    28.7 % ,    93.481 kPa
6264441 ,    299.60 K ,    28.7 % ,    93.477 kPa
6265448 ,    299.61 K ,    28.8 % ,    93.479 kPa
6266455 ,    299.60 K ,    28.7 % ,    93.481 kPa
6267461 ,    299.59 K ,    28.7 % ,    93.480 kPa
6268468 ,    299.60 K ,    28.7 % ,    93.479 kPa
6269473 ,    299.59 K ,    28.8 % ,    93.475 kPa
6270480 ,    299.60 K ,    28.7 % ,    93.479 kPa
6271486 ,    299.60 K ,    28.7 % ,    93.477 kPa
6272493 ,    299.58 K ,    28.8 % ,    93.478 kPa
6273500 ,    299.60 K ,    28.7 % ,    93.478 kPa
6274506 ,    299.58 K ,    28.7 % ,    93.478 kPa
6275513 ,    299.58 K ,    28.7 % ,    93.478 kPa
6276519 ,    299.59 K ,    28.7 % ,    93.476 kPa
6277526 ,    299.58 K ,    28.7 % ,    93.476 kPa
6278532 ,    299.59 K ,    28.7 % ,    93.479 kPa
6279538 ,    299.58 K ,    28.7 % ,    93.480 kPa
6280545 ,    299.58 K ,    28.7 % ,    93.477 kPa
6281551 ,    299.57 K ,    28.7 % ,    93.475 kPa
6282558 ,    299.57 K ,    28.7 % ,    93.475 kPa
6283565 ,    299.57 K ,    28.7 % ,    93.477 kPa
6284571 ,    299.57 K ,    28.7 % ,    93.479 kPa
6285578 ,    299.56 K ,    28.7 % ,    93.476 kPa
6286584 ,    299.57 K ,    28.7 % ,    93.479 kPa
6287590 ,    299.55 K ,    28.7 % ,    93.475 kPa
6288596 ,    299.57 K ,    28.7 % ,    93.475 kPa
6289603 ,    299.55 K ,    28.7 % ,    93.474 kPa
6290610 ,    299.57 K ,    28.7 % ,    93.478 kPa
6291616 ,    299.55 K ,    28.7 % ,    93.476 kPa
6292623 ,    299.55 K ,    28.7 % ,    93.475 kPa
6293629 ,    299.55 K ,    28.7 % ,    93.475 kPa
6294636 ,    299.55 K ,    28.7 % ,    93.477 kPa
6295643 ,    299.56 K ,    28.7 % ,    93.480 kPa
6296648 ,    299.54 K ,    28.7 % ,    93.475 kPa
6297655 ,    299.56 K ,    28.7 % ,    93.477 kPa
6298661 ,    299.55 K ,    28.7 % ,    93.473 kPa
6299668 ,    299.54 K ,    28.7 % ,    93.476 kPa
6300675 ,    299.56 K ,    28.7 % ,    93.477 kPa
6301681 ,    299.54 K ,    28.7 % ,    93.477 kPa
6302688 ,    299.54 K ,    28.7 % ,    93.476 kPa
6303694 ,    299.54 K ,    28.7 % ,    93.475 kPa
6304701 ,    299.53 K ,    28.7 % ,    93.475 kPa
6305707 ,    299.54 K ,    28.7 % ,    93.476 kPa
6306713 ,    299.53 K ,    28.7 % ,    93.475 kPa
6307720 ,    299.55 K ,    28.7 % ,    93.476 kPa
6308726 ,    299.52 K ,    28.7 % ,    93.476 kPa
6309733 ,    299.53 K ,    28.7 % ,    93.477 kPa
6310739 ,    299.53 K ,    28.7 % ,    93.477 kPa
6311746 ,    299.52 K ,    28.7 % ,    93.475 kPa
6312753 ,    299.54 K ,    28.7 % ,    93.476 kPa
6313759 ,    299.51 K ,    28.7 % ,    93.477 kPa
6314765 ,    299.52 K ,    28.7 % ,    93.476 kPa
6315771 ,    299.53 K ,    28.7 % ,    93.478 kPa
6316778 ,    299.51 K ,    28.7 % ,    93.472 kPa
6317785 ,    299.52 K ,    28.7 % ,    93.476 kPa
6318791 ,    299.51 K ,    28.7 % ,    93.473 kPa
6319798 ,    299.52 K ,    28.7 % ,    93.471 kPa
6320804 ,    299.52 K ,    28.7 % ,    93.473 kPa
6321811 ,    299.50 K ,    28.7 % ,    93.471 kPa
6322818 ,    299.52 K ,    28.7 % ,    93.476 kPa
6323823 ,    299.50 K ,    28.7 % ,    93.473 kPa
6324830 ,    299.51 K ,    28.7 % ,    93.471 kPa
6325836 ,    299.51 K ,    28.7 % ,    93.473 kPa
6326843 ,    299.49 K ,    28.7 % ,    93.468 kPa
6327849 ,    299.51 K ,    28.7 % ,    93.473 kPa
6328856 ,    299.50 K ,    28.7 % ,    93.476 kPa
6329863 ,    299.50 K ,    28.7 % ,    93.474 kPa
6330869 ,    299.51 K ,    28.7 % ,    93.475 kPa
6331876 ,    299.49 K ,    28.7 % ,    93.473 kPa
6332881 ,    299.51 K ,    28.7 % ,    93.477 kPa
6333888 ,    299.49 K ,    28.7 % ,    93.471 kPa
6334895 ,    299.49 K ,    28.7 % ,    93.472 kPa
6335901 ,    299.48 K ,    28.7 % ,    93.469 kPa
6336908 ,    299.49 K ,    28.7 % ,    93.472 kPa
6337914 ,    299.50 K ,    28.7 % ,    93.469 kPa
6338921 ,    299.48 K ,    28.7 % ,    93.471 kPa
6339928 ,    299.47 K ,    28.7 % ,    93.469 kPa
6340934 ,    299.49 K ,    28.7 % ,    93.474 kPa
6341940 ,    299.47 K ,    28.7 % ,    93.470 kPa
6342946 ,    299.49 K ,    28.7 % ,    93.473 kPa
6343953 ,    299.47 K ,    28.7 % ,    93.472 kPa
6344960 ,    299.49 K ,    28.7 % ,    93.472 kPa
6345966 ,    299.47 K ,    28.7 % ,    93.473 kPa
6346973 ,    299.48 K ,    28.7 % ,    93.473 kPa
6347979 ,    299.47 K ,    28.7 % ,    93.474 kPa
6348986 ,    299.46 K ,    28.7 % ,    93.471 kPa
6349992 ,    299.48 K ,    28.7 % ,    93.473 kPa
6350998 ,    299.46 K ,    28.7 % ,    93.469 kPa
6352005 ,    299.48 K ,    28.7 % ,    93.473 kPa
6353011 ,    299.46 K ,    28.8 % ,    93.469 kPa
6354018 ,    299.45 K ,    28.7 % ,    93.467 kPa
6355024 ,    299.46 K ,    28.7 % ,    93.471 kPa
6356031 ,    299.45 K ,    28.7 % ,    93.466 kPa
6357038 ,    299.47 K ,    28.7 % ,    93.471 kPa
6358044 ,    299.46 K ,    28.7 % ,    93.469 kPa
6359051 ,    299.45 K ,    28.7 % ,    93.468 kPa
6360056 ,    299.45 K ,    28.7 % ,    93.470 kPa
6361063 ,    299.45 K ,    28.7 % ,    93.469 kPa
6362070 ,    299.46 K ,    28.7 % ,    93.472 kPa
6363076 ,    299.45 K ,    28.7 % ,    93.470 kPa
6364083 ,    299.46 K ,    28.7 % ,    93.472 kPa
6365089 ,    299.45 K ,    28.7 % ,    93.470 kPa
6366096 ,    299.45 K ,    28.7 % ,    93.473 kPa
6367102 ,    299.45 K ,    28.7 % ,    93.474 kPa
6368109 ,    299.43 K ,    28.7 % ,    93.470 kPa
6369115 ,    299.44 K ,    28.7 % ,    93.471 kPa
6370121 ,    299.44 K ,    28.7 % ,    93.471 kPa
6371128 ,    299.44 K ,    28.7 % ,    93.471 kPa
6372134 ,    299.44 K ,    28.7 % ,    93.469 kPa
6373141 ,    299.42 K ,    28.7 % ,    93.465 kPa
6374148 ,    299.45 K ,    28.7 % ,    93.472 kPa
6375154 ,    299.43 K ,    28.7 % ,    93.469 kPa
6376161 ,    299.44 K ,    28.7 % ,    93.470 kPa
6377167 ,    299.43 K ,    28.7 % ,    93.466 kPa
6378173 ,    299.43 K ,    28.7 % ,    93.468 kPa
6379180 ,    299.42 K ,    28.7 % ,    93.467 kPa
6380186 ,    299.42 K ,    28.7 % ,    93.468 kPa
6381193 ,    299.42 K ,    28.7 % ,    93.467 kPa
6382199 ,    299.42 K ,    28.7 % ,    93.466 kPa
6383206 ,    299.42 K ,    28.7 % ,    93.467 kPa
6384212 ,    299.43 K ,    28.7 % ,    93.468 kPa
6385219 ,    299.41 K ,    28.7 % ,    93.467 kPa
6386226 ,    299.42 K ,    28.7 % ,    93.468 kPa
6387231 ,    299.41 K ,    28.7 % ,    93.467 kPa
6388238 ,    299.41 K ,    28.7 % ,    93.467 kPa
6389244 ,    299.42 K ,    28.7 % ,    93.465 kPa
6390251 ,    299.41 K ,    28.7 % ,    93.464 kPa
6391258 ,    299.43 K ,    28.7 % ,    93.468 kPa
6392264 ,    299.41 K ,    28.7 % ,    93.466 kPa
6393271 ,    299.41 K ,    28.7 % ,    93.465 kPa
6394277 ,    299.41 K ,    28.7 % ,    93.468 kPa
6395284 ,    299.40 K ,    28.7 % ,    93.463 kPa
6396290 ,    299.41 K ,    28.7 % ,    93.465 kPa
6397296 ,    299.40 K ,    28.7 % ,    93.465 kPa
6398303 ,    299.40 K ,    28.7 % ,    93.465 kPa
6399309 ,    299.41 K ,    28.7 % ,    93.461 kPa
6400316 ,    299.40 K ,    28.7 % ,    93.462 kPa
6401323 ,    299.41 K ,    28.7 % ,    93.467 kPa
6402329 ,    299.39 K ,    28.7 % ,    93.460 kPa
6403336 ,    299.40 K ,    28.7 % ,    93.463 kPa
6404341 ,    299.39 K ,    28.7 % ,    93.461 kPa
6405348 ,    299.39 K ,    28.7 % ,    93.463 kPa
6406354 ,    299.39 K ,    28.7 % ,    93.459 kPa
6407361 ,    299.38 K ,    28.7 % ,    93.459 kPa
6408368 ,    299.37 K ,    28.7 % ,    93.459 kPa
6409374 ,    299.39 K ,    28.7 % ,    93.464 kPa
6410381 ,    299.37 K ,    28.7 % ,    93.460 kPa
6411387 ,    299.39 K ,    28.7 % ,    93.462 kPa
6412394 ,    299.38 K ,    28.7 % ,    93.462 kPa
6413400 ,    299.38 K ,    28.7 % ,    93.462 kPa
6414406 ,    299.38 K ,    28.7 % ,    93.464 kPa
6415413 ,    299.38 K ,    28.7 % ,    93.463 kPa
6416419 ,    299.38 K ,    28.7 % ,    93.462 kPa
6417426 ,    299.37 K ,    28.7 % ,    93.461 kPa
6418433 ,    299.38 K ,    28.7 % ,    93.462 kPa
6419439 ,    299.37 K ,    28.7 % ,    93.463 kPa
6420446 ,    299.37 K ,    28.7 % ,    93.460 kPa
6421452 ,    299.37 K ,    28.9 % ,    93.464 kPa
6422458 ,    299.36 K ,    28.7 % ,    93.458 kPa
6423464 ,    299.37 K ,    28.7 % ,    93.463 kPa
6424471 ,    299.37 K ,    28.7 % ,    93.462 kPa
6425478 ,    299.37 K ,    28.7 % ,    93.463 kPa
6426484 ,    299.38 K ,    28.7 % ,    93.465 kPa
6427491 ,    299.36 K ,    28.7 % ,    93.459 kPa
6428497 ,    299.36 K ,    28.7 % ,    93.461 kPa
6429504 ,    299.36 K ,    28.7 % ,    93.461 kPa
6430511 ,    299.35 K ,    28.7 % ,    93.457 kPa
6431516 ,    299.36 K ,    28.7 % ,    93.461 kPa
6432523 ,    299.34 K ,    28.7 % ,    93.455 kPa
6433529 ,    299.35 K ,    28.7 % ,    93.456 kPa
6434536 ,    299.35 K ,    28.7 % ,    93.456 kPa
6435543 ,    299.34 K ,    28.7 % ,    93.455 kPa
6436549 ,    299.34 K ,    28.7 % ,    93.459 kPa
6437556 ,    299.36 K ,    28.7 % ,    93.463 kPa
6438562 ,    299.34 K ,    28.7 % ,    93.457 kPa
6439569 ,    299.36 K ,    28.7 % ,    93.462 kPa
6440574 ,    299.34 K ,    28.7 % ,    93.461 kPa
6441581 ,    299.35 K ,    28.7 % ,    93.461 kPa
6442588 ,    299.35 K ,    28.7 % ,    93.460 kPa
6443594 ,    299.34 K ,    28.7 % ,    93.459 kPa
6444601 ,    299.34 K ,    28.7 % ,    93.457 kPa
6445607 ,    299.34 K ,    28.7 % ,    93.457 kPa
6446614 ,    299.35 K ,    28.7 % ,    93.462 kPa
6447621 ,    299.33 K ,    28.7 % ,    93.457 kPa
6448627 ,    299.34 K ,    28.7 % ,    93.460 kPa
6449633 ,    299.34 K ,    28.7 % ,    93.461 kPa
6450639 ,    299.32 K ,    28.7 % ,    93.454 kPa
6451646 ,    299.34 K ,    28.7 % ,    93.457 kPa
6452653 ,    299.32 K ,    28.7 % ,    93.457 kPa
6453659 ,    299.33 K ,    28.7 % ,    93.458 kPa
6454666 ,    299.32 K ,    28.7 % ,    93.457 kPa
6455672 ,    299.32 K ,    28.7 % ,    93.459 kPa
6456679 ,    299.32 K ,    28.7 % ,    93.458 kPa
6457684 ,    299.32 K ,    28.7 % ,    93.457 kPa
6458691 ,    299.33 K ,    28.7 % ,    93.462 kPa
6459698 ,    299.31 K ,    28.7 % ,    93.456 kPa
6460704 ,    299.33 K ,    28.7 % ,    93.458 kPa
6461711 ,    299.31 K ,    28.7 % ,    93.456 kPa
6462717 ,    299.31 K ,    28.7 % ,    93.455 kPa
6463724 ,    299.32 K ,    28.7 % ,    93.458 kPa
6464731 ,    299.30 K ,    28.7 % ,    93.457 kPa
6465737 ,    299.32 K ,    28.7 % ,    93.458 kPa
6466743 ,    299.31 K ,    28.7 % ,    93.458 kPa
6467749 ,    299.31 K ,    28.7 % ,    93.453 kPa
6468756 ,    299.30 K ,    28.7 % ,    93.458 kPa
6469763 ,    299.31 K ,    28.7 % ,    93.460 kPa
6470769 ,    299.29 K ,    28.7 % ,    93.454 kPa
6471776 ,    299.29 K ,    28.7 % ,    93.456 kPa
6472782 ,    299.31 K ,    28.7 % ,    93.457 kPa
6473789 ,    299.29 K ,    28.7 % ,    93.455 kPa
6474796 ,    299.31 K ,    28.7 % ,    93.457 kPa
6475801 ,    299.28 K ,    28.7 % ,    93.452 kPa
6476808 ,    299.28 K ,    28.7 % ,    93.455 kPa
6477814 ,    299.30 K ,    28.7 % ,    93.451 kPa
6478821 ,    299.29 K ,    28.7 % ,    93.452 kPa
6479827 ,    299.30 K ,    28.7 % ,    93.452 kPa
6480834 ,    299.27 K ,    28.7 % ,    93.450 kPa
6481841 ,    299.29 K ,    28.7 % ,    93.455 kPa
6482847 ,    299.29 K ,    28.7 % ,    93.451 kPa
6483854 ,    299.28 K ,    28.7 % ,    93.449 kPa
6484859 ,    299.28 K ,    28.7 % ,    93.451 kPa
6485866 ,    299.28 K ,    28.7 % ,    93.450 kPa
6486873 ,    299.29 K ,    28.7 % ,    93.452 kPa
6487879 ,    299.28 K ,    28.7 % ,    93.450 kPa
6488886 ,    299.29 K ,    28.7 % ,    93.450 kPa
6489892 ,    299.28 K ,    28.7 % ,    93.448 kPa
6490899 ,    299.27 K ,    28.7 % ,    93.449 kPa
6491906 ,    299.28 K ,    28.7 % ,    93.456 kPa
6492912 ,    299.27 K ,    28.7 % ,    93.453 kPa
6493918 ,    299.28 K ,    28.7 % ,    93.456 kPa
6494924 ,    299.27 K ,    28.7 % ,    93.455 kPa
6495931 ,    299.27 K ,    28.7 % ,    93.454 kPa
6496937 ,    299.27 K ,    28.7 % ,    93.450 kPa
6497944 ,    299.26 K ,    28.7 % ,    93.450 kPa
6498951 ,    299.28 K ,    28.7 % ,    93.453 kPa
6499957 ,    299.26 K ,    28.7 % ,    93.452 kPa
6500964 ,    299.28 K ,    28.7 % ,    93.453 kPa
6501970 ,    299.26 K ,    28.7 % ,    93.452 kPa
6502976 ,    299.28 K ,    28.7 % ,    93.455 kPa
6503983 ,    299.27 K ,    28.7 % ,    93.453 kPa
6504989 ,    299.26 K ,    28.7 % ,    93.449 kPa
6505996 ,    299.27 K ,    28.7 % ,    93.451 kPa
6507002 ,    299.25 K ,    28.7 % ,    93.448 kPa
6508009 ,    299.27 K ,    28.7 % ,    93.452 kPa
6509016 ,    299.26 K ,    28.7 % ,    93.451 kPa
6510022 ,    299.26 K ,    28.7 % ,    93.455 kPa
6511029 ,    299.25 K ,    28.7 % ,    93.454 kPa
6512034 ,    299.26 K ,    28.7 % ,    93.456 kPa
6513041 ,    299.25 K ,    28.7 % ,    93.453 kPa
6514048 ,    299.25 K ,    28.7 % ,    93.452 kPa
6515054 ,    299.26 K ,    28.7 % ,    93.450 kPa
6516061 ,    299.25 K ,    28.7 % ,    93.449 kPa
6517067 ,    299.26 K ,    28.7 % ,    93.456 kPa
6518074 ,    299.25 K ,    28.7 % ,    93.452 kPa
6519080 ,    299.25 K ,    28.7 % ,    93.454 kPa
6520087 ,    299.25 K ,    28.7 % ,    93.454 kPa
6521094 ,    299.25 K ,    28.7 % ,    93.453 kPa
6522099 ,    299.25 K ,    28.7 % ,    93.453 kPa
6523106 ,    299.24 K ,    28.7 % ,    93.452 kPa
6524112 ,    299.24 K ,    28.7 % ,    93.452 kPa
6525119 ,    299.24 K ,    28.7 % ,    93.450 kPa
6526126 ,    299.24 K ,    28.7 % ,    93.452 kPa
6527132 ,    299.24 K ,    28.7 % ,    93.452 kPa
6528139 ,    299.25 K ,    28.7 % ,    93.451 kPa
6529145 ,    299.23 K ,    28.7 % ,    93.452 kPa
6530152 ,    299.24 K ,    29.0 % ,    93.451 kPa
6531158 ,    299.24 K ,    28.7 % ,    93.452 kPa
6532164 ,    299.23 K ,    28.7 % ,    93.450 kPa
6533171 ,    299.25 K ,    28.7 % ,    93.453 kPa
6534177 ,    299.22 K ,    28.7 % ,    93.447 kPa
6535184 ,    299.24 K ,    28.7 % ,    93.452 kPa
6536190 ,    299.23 K ,    28.7 % ,    93.453 kPa
6537197 ,    299.24 K ,    28.7 % ,    93.454 kPa
6538204 ,    299.23 K ,    28.7 % ,    93.453 kPa
